,Long,Lat,Code,Campground,Type,City,State
,38.799,-84.64,BULL,Bullock Pen Lake Ramp - DFWR,SFW,Williamstown,KY
,37.904,-86.026,CAMP,Camp Carlson Military - Fort Knox,MIL,Brandenburg,KY
,36.996,-88.21,CANA,Canal - Lake Barkley,COE,Grand Rivers,KY
,37.231,-83.003,CARR,Carr Creek State Park,SP,Sassafras,KY
,38.372,-83.118,CART,Carter Caves State Park,SP,Olive Hill,KY
,37.569,-86.499,CAVE,Cave Creek - Rough River Lake,COE,Falls Of Rough,KY
,37.12,-83.779,CLAY,Clay County Campground,CP,Manchester,KY
,38.059,-83.464,CLAY,Clay Lick - DFWR,SFW,Morehead,KY
,38.046,-83.586,CLEA,Clear Creek Rec Area,NF,Salt Lick,KY
,36.766,-89.11,COLU,Columbus - Belmont State Park,SP,Arlington,KY
,36.962,-88.048,CRAV,Cravens Bay - LBL Lake Access,NF,Eddyville,KY
,36.845,-84.329,CUMF,Cumberland Falls State Park,SP,Williamsburg,KY
,36.966,-84.835,CUMB,Cumberland Point - Lake Cumberland,COE,Nancy,KY
,36.654,-85.284,DALE,Dale Hollow State Park,SP,Burkesville,KY
,36.656,-87.455,DEST,Destiny Parks Military - Fort Campbell,MIL,Fort Campbell,KY
,36.795,-87.964,DEVI,Devils Elbow Recreation Area,COE,Cadiz,KY
,37.319,-86.131,DOGC,Dog Creek - Nolin River Lake,COE,Cub Run,KY
,37.005,-88.023,EDDY,Eddy Creek Access - DFWR,SFW,Eddyville,KY
,36.855,-88.017,ENER,Energy Lake - LBL,NF,Cadiz,KY
,37.023,-88.197,EURE,Eureka - Lake Barkley,COE,Grand Rivers,KY
,36.951,-84.826,FALL,Fall Creek, ,Somerset,KY
,36.775,-88.106,FENT,Fenton - LBL Lake Access,NF,Murray,KY
,36.774,-88.108,FENT,Fenton Lake Access - DFWR,SFW,Cadiz,KY
,37.068,-84.703,FISH,Fishing Creek - Lake Cumberland,CP,Somerset,KY
,37.116,-88.834,FISP,Fishing Pier - West Kentucky WMA,SFW,Paducah,KY
,37.9,-84.267,FORT,Fort Boonesborough State Park,SP,Winchester,KY
,38.388,-83.616,FOXV,Fox Valley Rec Area,CP,Flemingsburg,KY
,36.557,-87.904,GATL,Gatlin Point - LBL,NF,,KY
,36.975,-84.602,GBUR,General Burnside State Park,SP,Burnside,KY
,38.667,-85.144,GBUT,General Butler State Park,SP,Carrollton,KY
,37.685,-82.653,GERM,German Bridge - Dewey Lake,COE,Prestonsburg,KY
,37.018,-88.281,GILB,Gilbertsville Ramp - DFWR,SFW,Benton,KY
,37.438,-82.342,GRAP,Grapevine - Fishtrap Lake,COE,Pikeville,KY
,38.212,-83.015,GRAY,Grayson Lake State Park,SP,Olive Hill,KY
,36.629,-84.727,GREA,Great Meadows,NF,Stearns,KY
,37.272,-85.337,GRER,Green River Lake State Park,SP,Campbellsville,KY
,38.487,-82.89,GREE,Greenbo Lake State Park,SP,Greenup,KY
,36.94,-84.217,GROV,Grove Rec Area,NF,Corbin,KY
,38.211,-85.145,GUIS,Guist Creek Lake County Park,CP,Shelbyville,KY
,36.871,-85.131,HALC,Halcombs Landing - DFWR,SFW,Jamestown,KY
,36.944,-88.182,HILL,Hillman Ferry - LBL,NF,Grand Rivers,KY
,36.982,-84.267,HOLL,Holly Bay Rec Area,NF,London,KY
,37.215,-85.267,HOLM,Holmes Bend - Green River Lake,COE,Columbia,KY
,37.202,-86.237,HOUC,Houchins Ferry  - Mammoth Cave National Park,NP,Brownsville,KY
,36.92,-87.975,HURR,Hurricane Creek - Lake Barkley,COE,Grand Rivers,KY
,37.697,-82.729,JENN,Jenny Wiley State Park,SP,Prestonsburg,KY
,37.874,-87.552,JOHN,John J. Audubon State Park,SP,Henderson,KY
,36.681,-88.052,JONE,Jones Creek - Lake Access,NF,Murray,KY
,36.88,-85.148,KEND,Kendall Rec Area - Lake Cumberland,COE,Jamestown,KY
,36.762,-88.148,KENL,Kenlake State Park,SP,Hardin,KY
,37.012,-88.282,KENT,Kentucky Dam Village State Park,SP,Gilbertsville,KY
,38.141,-84.514,KENH,Kentucky Horse Park Campground,SP,Lexington,KY
,38.721,-84.278,KINC,Kincaid Lake State Park,SP,Falmouth,KY
,37.784,-83.633,KOOM,Koomer Ridge Rec Area,NF,Pine Ridge,KY
,36.848,-87.915,LAKB,Lake Barkley State Park,SP,Cadiz,KY
,36.91,-85.062,LAKC,Lake Cumberland State Park,SP,Jamestown,KY
,38.435,-85.279,LAKJ,Lake Jericho Recreation Area,UTIL,Smithfield,KY
,37.074,-87.04,LAKM,Lake Malone State Park,SP,Belton,KY
,37.615,-87.856,LAKE,Lake Mauzy - Higgins-Henry WMA,SFW,Boxville,KY
,38.231,-85.221,LAKE,Lake Shelby Campground,CP,Shelbyville,KY
,37.607,-86.459,LAUR,Laurel Branch - Rough River Lake,COE,Mcdaniels,KY
,37.079,-84.043,LEVI,Levi Jackson Wilderness Road State Park,SP,London,KY
,37.237,-82.948,LITT,Littcarr - Carr Creek Lake,COE,Sassafras,KY
,37.587,-84.617,LOGA,Logan-Hubble County Park,CP,Lancaster,KY
,37.184,-86.097,MAMM,Mammoth Cave - Mammoth Cave National Park,NP,Mammoth Cave,KY
,38.642,-83.731,MAYS,Maysville River Park Marina,CP,Maysville,KY
,36.871,-87.894,MESC,Meschan Bridge Ramp - DFWR,SFW,Cadiz,KY
,37.577,-87.847,MOFF,Moffitt Rec Area,CP,Morganfield,KY
,37.319,-86.234,MOUT,Moutardier - Nolin River Lake,COE,Leitchfield,KY
,37.805,-85.451,MYOL,My Old Kentucky Home State Park,SP,Bardstown,KY
,36.902,-86.066,NARR,Narrows Boat Ramp - DFWR,SFW,Glasgow,KY
,37.78,-83.681,NATU,Natural Bridge State Park,SP,Slade,KY
,36.988,-88.2,NICK,Nickell Branch,NF,Eddyville,KY
,37.295,-86.204,NOLI,Nolin River State Park,SP,Mammoth Cave,KY
,38.062,-83.38,NORT,North Fork - DFWR,SFW,Morehead,KY
,37.631,-86.436,NORT,North Fork - Rough River Lake,COE,Mcdaniels,KY
,37.833,-82.859,PAIN,Paintsville Lake State Park,SP,Staffordsville,KY
,38.048,-83.395,PARA,Paragon,NF,Clearfield,KY
,37.139,-87.668,PENN,Pennyrile Forest State Park,SP,Dawson Springs,KY
,37.246,-85.322,PIKE,Pikes Ridge - Green River Lake,COE,Campbellsville,KY
,36.742,-83.702,PINM,Pine Mountain State Park,SP,Pineville,KY
,36.487,-88.036,PINE,Piney  - LBL,NF,,KY
,36.937,-88.169,PISG,Pisgah Bay - DFWR,SFW,Eddyville,KY
,36.963,-82.909,PO31,Portal 31 RV Park,CP,Lynch,KY
,37.138,-88.797,RAMP,Ramp - West Kentucky WMA,SFW,Paducah,KY
,36.713,-88.074,REDD,Redd Hollow - LBL,NF,Canton,KY
,37.385,-84.331,RENF,Renfro Valley Boat Dock,CP,Renfro Valley,KY
,36.962,-84.348,ROCK,Rockcastle,NF,London,KY
,37.619,-86.504,ROUG,Rough River State Park,SP,Falls Of Rough,KY
,36.67,-88.049,RUSH,Rushing Creek - LBL,NF,,KY
,36.827,-85.169,RYAN,Ryans Camp Ramp - DFWR,SFW,Albany,KY
,37.385,-84.073,STRE,S - Tree Rec Area,NF,Mckee,KY
,37.999,-85.94,SALT,Salt River Rec Area,CP,West Point,KY
,36.771,-84.403,SAND,Sandhill RV Camp,CP,Whitley City,KY
,36.897,-88.146,SMIT,Smith Bay - LBL,NF,Benton,KY
,37.288,-85.301,SMIR,Smith Ridge - Green River Lake,COE,Campbellsville,KY
,36.856,-88.126,SUGA,Sugar Bay - LBL,NF,Benton,KY
,36.886,-86.128,TAIW,Tailwater Below Dam  - Barren River Lake,COE,Glasgow,KY
,36.881,-88.023,TAYB,Taylor Bay - LBL,NF,Cadiz,KY
,38.034,-85.23,TAYL,Taylorsville Lake State Park,SP,Mt. Eden,KY
,36.893,-86.053,THEN,The Narrows - Barren River Lake,COE,Lucas,KY
,37.271,-83.367,TRAC,Trace Branch - Buckhorn Lake,COE,Confluence,KY
,37.466,-83.917,TURK,Turkey Foot Rec Area,NF,McKee,KY
,38.096,-83.491,TWIN,Twin Knobs Rec Area,NF,Clearfield,KY
,36.965,-88.198,TWIL,Twin Lakes - LBL,NF,Eddyville,KY
,37.541,-87.965,UNIO,Union County Fair,CP,Sturgis,KY
,37.905,-86.791,VAST,Vastwood Co Park,CP,Hawesville,KY
,37.016,-84.64,WAIT,Waitsboro - Lake Cumberland,COE,Somerset,KY
,36.811,-86.074,WALN,Walnut Creek Marina,CP,Scottsville,KY
,37.344,-86.131,WAX,Wax - Nolin River Lake,COE,Munfordville,KY
,36.612,-88.141,WILD,Wildcat - KY DFWR,SFW,Murray,KY
,37.141,-83.43,WILL,Willie Begley Memorial RV Park,CP,Hyden,KY
,37.288,-85.269,WILS,Wilson Creek Access - DFWR,SFW,Yuma,KY
,37.186,-84.177,WOOD,Wood Creek Lake Ramp - DFWR,SFW,Bernstadt,KY
,38.089,-82.684,YATE,Yatesville Lake State Park,SP,Louisa,KY
,37.981,-86.508,YELL,Yellowbank Creek - Yellowbank WMA,SFW,Hardinsburg,KY
,38.071,-83.484,ZILP,Zilpo Rec Area,NF,Salt Lick,KY
,29.978,-92.163,ABBE,Abbeville RV Park,CP,Abbeville,LA
,30.254,-91.988,ACAD,Acadiana Park,CP,Lafayette,LA
,30.362,-93.721,ALLI,Alligator Parish Park,CP,Starks,LA
,31.702,-92.513,BANK,Bankston Camp Complex,NF,Williana,LA
,32.511,-93.619,BARK,Barksdale AFB Military,MIL,Barksdale Afb,LA
,29.9,-90.155,BAYO,Bayou Segnette State Park,SP,Westwego,LA
,32.676,-93.306,BEAV,Beaver Dam,NF,Minden,LA
,32.905,-93.007,BUCK,Bucktail Camp Complex,NF,Summerfield,LA
,32.91,-91.85,CHEM,Chemin - A - Haut State Park,SP,Bastrop,LA
,30.79,-92.288,CHIC,Chicot State Park,SP,Ville Platte,LA
,32.084,-92.907,CLOU,Cloud Crossing Complex,NF,Goldonna,LA
,31.528,-92.727,COLF,Colfax Rec Area Campground,CP,Colfax,LA
,31.768,-93.785,CONV,Converse Bay Rec Area - Toledo Bend Lake,UTIL,Zwolle,LA
,32.905,-92.744,CORN,Corney Lake Complex,NF,Bernice,LA
,31.328,-92.725,COTI,Cotile Rec Area,AUTH,Boyce,LA
,31.519,-93.05,COYO,Coyote Camp Complex,NF,Bellwood,LA
,30.83,-92.486,CROO,Crooked Creek Rec Area,CP,Ville Platte,LA
,31.542,-93.026,CUST,Custis Camp Complex,NF,Montrose,LA
,29.734,-91.853,CYPR,Cypremort Point State Park,SP,,LA
,31.421,-93.677,CYPB,Cypress Bend State Rec Area,SRA,Many,LA
,32.682,-93.677,CYPS,Cypress Black Bayou Rec Area,CP,Benton,LA
,31.492,-93.193,DOGW,Dogwood  Complex,NF,Natchitoches,LA
,32.727,-93.973,EARL,Earl Williamson Park,CP,Oil City,LA
,30.999,-93.014,ENDU,Enduro Complex,NF,Leesville,LA
,31.233,-92.611,EVAN,Evangeline Camp Complex,NF,Alexandria,LA
,30.409,-90.14,FAIR,Fairview Riverside State Park,SP,Madisonville,LA
,30.387,-91.208,FARR,Farr Park,CP,Baton Rouge,LA
,30.345,-90.023,FONT,Fontainebleau State Park,SP,Mandeville,LA
,33.002,-93.463,FRAN,Frank Anthony RV Park,CP,Springhill,LA
,31.009,-93.108,FULL,Fullerton Complex,NF,Pitkin,LA
,29.258,-89.956,GRAN,Grand Isle State Park,SP,Grand Isle,LA
,31.899,-92.779,GUMS,Gum Springs Complex,NF,Winn,LA
,33.005,-93.518,H157,Highway 157 Primitive,COE,Springhill,LA
,31.738,-92.514,H472,Highway 472 Camp,NF,Packton,LA
,31.369,-93.425,HODG,Hodges Gardens State Park,SP,Florien,LA
,30.348,-93.295,HOLB,Holbrook Parish Park,CP,Sulphur,LA
,31.009,-93.108,HUNT,Hunter Camp Complex,NF,Leesville,LA
,31.114,-92.47,INDI,Indian Creek Recreation Area,SP,Woodworth,LA
,30.066,-93.346,INTR,Intracoastal Parish Park,CP,Sulphur,LA
,32.831,-93.493,IVAN,Ivan Lake,COE,,LA
,32.25,-92.52,JIMM,Jimmie Davis State Park,SP,Chatham,LA
,30.227,-92.824,JOHB,John Blank Sportsman Park,CP,Welsh,LA
,29.672,-91.293,KEMP,Kemper Williams Parish Park,CP,Morgan City,LA
,31.258,-92.632,KINC,Kincaid Complex,NF,Gardner,LA
,31.445,-93.093,KISA,Kisatchie Bayou Complex,NF,Provencal,LA
,32.443,-93.376,LAKB,Lake Bistineau State Park,SP,Doyline,LA
,31.961,-91.2,LAKR,Lake Bruin State Park,SP,St. Joseph,LA
,32.713,-92.923,LAKC,Lake Claiborne State Park,SP,Homer,LA
,32.783,-92.491,LAKD,Lake DArbonne State Park,SP,Farmerville,LA
,29.72,-91.188,LAKE,Lake End City Park,CP,Morgan City,LA
,29.72,-91.188,LAND,Lake End Park,CP,Morgan City,LA
,29.72,-91.188,LAKN,Lake End Park,CP,Morgan City,LA
,30.062,-91.608,LAKF,Lake Fausse Pointe State Park,SP,,LA
,30.194,-90.954,LAMA,Lamar Dixon Expo RV Center,CP,Gonzales,LA
,32.59,-92.602,LINC,Lincoln Parish Park,CP,Ruston,LA
,31.097,-92.568,LORA,Loran Site Complex,NF,Forest Hill,LA
,30.129,-92.908,LORR,Lorrain Parish Park,CP,Bell City,LA
,31.486,-93.132,LOTU,Lotus Camp,NF,Bellwood,LA
,29.821,-90.02,NEWO,New Orleans Reserve Military,MIL,Belle Chasse,LA
,31.592,-93.731,NORT,North Toledo Bend State Park,SP,Zwolle,LA
,31.516,-93.06,OAKC,Oak Camp Complex,NF,Natchitoches,LA
,32.857,-91.395,OAKG,Oak Grove City Park,CP,Oak Grove,LA
,31.898,-93.896,OAKR,Oak Ridge,UTIL,Logansport,LA
,31.898,-93.896,OAKR,Oak Ridge State Rec Area - Toledo Bend Lake,SRA,Logansport,LA
,30.533,-92.081,OPEL,Opelousas City RV Park,CP,Opelousas,LA
,29.869,-92.152,PALM,Palmetto Island State Park,SP,Abbeville,LA
,31.718,-92.571,PEAR,Pearson Camp Complex,NF,Alexandria,LA
,31.244,-93.578,PLEA,Pleasure Point State Rec Area - Toledo Bend Lake,SRA,Florien,LA
,32.483,-91.494,POVE,Poverty Point Reservoir State Park,SP,Delhi,LA
,31.296,-92.503,RAPI,Rapides Coliseum,CP,Alexandria,LA
,30.25,-92.274,RAYN,Rayne RV Park Gossen Memorial Park,CP,Rayne,LA
,31.498,-93.144,REDB,Red Bluff Camp Complex,NF,Bellwood,LA
,31.703,-92.602,SADD,Saddle Bayou Camp Complex,NF,Alexandria,LA
,30.301,-93.244,SAMH,Sam Houston Jones State Park,SP,Lake Charles,LA
,31.57,-93.698,SANM,San Miguel Park State Rec Area,SRA,Zwolle,LA
,32.7,-93.513,SOUA,South Abutment East,COE,,LA
,31.211,-93.573,SOUT,South Toledo Bend State Park,SP,Anacoco,LA
,29.864,-89.901,STBE,St. Bernard State Park,SP,Braithwaite,LA
,31.51,-92.445,STUA,Stuart Complex,NF,Alexandria,LA
,33.019,-93.522,TEAG,Teague Lake Primitive,COE,Springhill,LA
,30.391,-90.628,TICK,Tickfaw State Park,SP,Springfield,LA
,31.266,-93.576,TOLE,Toledo Bend Military,MIL,Florien,LA
,32.893,-92.951,TURK,Turkey Trot Complex,NF,Summerfield,LA
,32.671,-93.307,TURT,Turtle Slide,NF,Minden,LA
,31.38,-92.346,TWIL,Twin Lakes Military - Camp Beauregard,MIL,Pineville,LA
,31.244,-92.68,VALN,Valentine Lake North Shore,NF,Gardner,LA
,31.24,-92.687,VALS,Valentine Lake South Shore,NF,Gardner,LA
,30.303,-93.112,WHIT,White Oak Park,CP,Lake Charles,LA
,30.69,-89.06,AIRE,Airey Lake,NF,Saucier,MS
,32.032,-88.71,ARCH,Archusa Creek Waterpark,AUTH,Quitman,MS
,31.576,-90.09,ATWO,Atwood Water Park,AUTH,Monticello,MS
,34.589,-88.34,BAYS,Bay Springs Lake,COE,New Site,MS
,34.419,-89.81,BEAC,Beach Point - Sardis Lake,COE,Sardis,MS
,30.569,-89.13,BIGB,Big Biloxi Rec Area,NF,Saucier,MS
,31.667,-89.315,BIGC,Big Creek Waterpark,UTIL,Soso,MS
,33.847,-88.533,BLUE,Blue Bluff,COE,Aberdeen,MS
,32.821,-90.811,,Blue Lake,NF,Holly Bluff,MS
,31.162,-90.279,BOGU,Bogue Chitto Water Park,CP,Mccomb,MS
,33.921,-89.698,BRYA,Bryant - Grenada Lake,COE,Grenada,MS
,30.266,-89.402,BUCC,Buccaneer State Park,SP,Waveland,MS
,32.844,-89.1,BURN,Burnside Lake Water Park,AUTH,Philadelphia,MS
,34.178,-89.736,BYNU,Bynum Creek - Enid Lake,COE,Enid,MS
,34.731,-89.34,CHEW,Chewalla Lake,NF,Holly Springs,MS
,34.166,-89.823,CHIC,Chickasaw Hill - Enid Lake,COE,Enid,MS
,33.831,-89.632,CHOC,Choctaw - Grenada Lake,COE,Gore Springs,MS
,33.275,-89.146,CHOC,Choctaw Lake Rec Area,NF,Ackerman,MS
,32.104,-88.704,CLAR,Clarkco State Park,SP,Meridian,MS
,34.429,-89.702,CLEC,Clear Creek - Sardis Lake,COE,Oxford,MS
,31.425,-90.985,CLEA,Clear Spgs Rec Area,NF,Meadville,MS
,32.588,-89.779,COAL,Coal Bluff Park,UTIL,Ludlow,MS
,34.91,-88.549,CROS,Crossroads Arena,CP,Corinth,MS
,30.968,-89.004,CYPR,Cypress Creek Landing,NF,Wiggins,MS
,30.397,-88.796,DAVI,Davis Bayou - Gulf Islands National Seashore,NS,Ocean Springs,MS
,34.047,-88.94,DAVL,Davis Lake Rec Area,NF,,MS
,33.601,-88.471,DEWA,Dewayne Hayes,COE,Columbus,MS
,31.979,-89.896,DLOW,DLo Water Park,CP,DLo,MS
,31.75,-89.726,DRYC,Dry Creek Water Park,AUTH,Mt.Olive,MS
,34.774,-90.113,DUBP,Dub Patton - Arkabutla Lake,COE,Hernando,MS
,32.229,-88.822,DUNN,Dunns Falls Water Park,AUTH,Enterprise,MS
,34.419,-89.813,ELME,Elmers Hill - Sardis Lake,COE,Sardis,MS
,34.26,-88.678,ELVI,Elvis Presley Lake,SFW,Tupelo,MS
,30.92,-88.972,FAIR,Fairley Bridge Landing,NF,Wiggins,MS
,30.874,-89.135,FLIN,Flint Creek Waterpark,AUTH,Wiggins,MS
,34.137,-89.798,FORD,Fords Well Horse Camp- Enid Lake,COE,Enid,MS
,34.132,-89.888,GEOR,George P Cossar State Park,SP,Oakland,MS
,32.521,-88.809,GINC,Gin Creek - Okatibbee Lake,COE,Meridian,MS
,32.505,-89.929,GOSH,Goshen Springs,UTIL,Brandon,MS
,34.532,-89.485,GRAH,Graham Lake - Sardis Lake,COE,Abbeville,MS
,32.028,-91.05,GRAN,Grand Gulf Military Park,CP,Port Gibson,MS
,33.847,-91.052,GREA,Great River Road State Park,SP,Rosedale,MS
,30.391,-88.858,GULF,Gulf Marine State Park,SP,Biloxi,MS
,33.902,-89.627,GUMS,Gums Crossing - Grenada Lake,COE,Grenada,MS
,34.454,-89.759,HAYS,Hays Crossing - Sardis Lake,COE,Sardis,MS
,34.738,-90.075,HERN,Hernando Point - Arkabutla Lake,COE,Hernando,MS
,33.027,-89.92,HOLM,Holmes County State Park,SP,Durant,MS
,34.236,-89.021,HOWA,Howard Stafford Park and Lake,CP,Pontotoc,MS
,33.803,-89.729,HUGH,Hugh White State Park,SP,Grenada,MS
,34.496,-89.575,HURR,Hurricane Landing - Sardis Lake,COE,Sardis,MS
,34.931,-88.167,JPCO,J. P. Coleman State Park,SP,Iuka,MS
,30.995,-89.05,JANI,Janice Rec.Area,NF,Brooklyn,MS
,33.416,-89.262,JEFF,Jeff Busby - Natchez Trace Pkwy,NP,Ackerman,MS
,34.412,-89.811,JOHN,John W Kyle State Park,SP,Sardis,MS
,30.408,-88.956,KEES,Keesler AFB Military,MIL,Biloxi,MS
,34.73,-90.105,KELL,Kellys Crossing - Arkabutla Lake,COE,Arkabutla,MS
,32.803,-88.72,KEMP,Kemper County Lake,SP,DeKalb,MS
,31.712,-89.025,LKBO,Lake Boque Homa,SP,Laurel,MS
,33.865,-90.957,LKCH,Lake Charlie Capps,SP,Rosedale,MS
,32.1,-89.034,LKCL,Lake Claude Bennett,SP,Rose Hill,MS
,31.182,-89.734,LKCL,Lake Columbia,SP,Columbia,MS
,34.389,-88.672,LCLA,Lake Lamar Bruce,SP,Saltillo,MS
,31.673,-90.341,LKLI,Lake Lincoln State Park,SP,Wesson,MS
,33.427,-88.303,LKLO,Lake Lowndes State Park,SP,Columbus,MS
,31.574,-90.16,LKMA,Lake Mary Crawford,SP,Monticello,MS
,31.572,-89.649,LKMI,Lake Mike Conner,SP,Collins,MS
,33.946,-88.565,LKMO,Lake Monroe,SP,Aberdeen,MS
,31.133,-88.905,LKPE,Lake Perry,SP,Beaumont,MS
,31.832,-89.592,LKRO,Lake Ross Barnett,SP,Mize,MS
,32.422,-88.528,LKTO,Lake Tom Bailey,SP,Toomsuba,MS
,31.208,-89.209,LAKE,Lake Walker Military - Camp Shelby,MIL,Hattiesburg,MS
,32.631,-89.728,LEAK,Leake County Water Park,AUTH,Lena,MS
,32.331,-90.15,LEFL,Lefleurs Bluff State Park,SP,Jackson,MS
,33.154,-89.047,LEGI,Legion State Park,SP,Louisville,MS
,33.161,-90.936,LERO,Leroy Percy State Park,SP,Hollandale,MS
,31.083,-89.488,LITT,Little Black Creek Waterpark,AUTH,Purvis,MS
,32.696,-90.817,LITS,Little Sunflower River,NF,Onward,MS
,34.126,-89.843,LONG,Long Branch - Enid Lake,COE,Oakland,MS
,32.622,-89.743,LOW,Low Head Dam,CP,Ludlow,MS
,34.401,-89.792,LOWE,Lower Lake - Sardis Lake,COE,Sardis,MS
,32.205,-89.364,MARA,Marathon Lake,NF,Forest,MS
,31.657,-88.722,MAYN,Maynor Creek Waterpark,AUTH,Waynesboro,MS
,30.392,-89.479,MCLE,McLeod Water Park,AUTH,Kiln,MS
,32.514,-90.324,MISS,Mississippi Petrified Forest, ,Flora,MS
,33.359,-88.874,MISU,Mississippi State Univ. - John W Starr Memorial Rv park,SP,Mississippi State,MS
,31.055,-89.118,MOOD,Moodys Landing,NF,Brooklyn,MS
,33.8,-88.511,MORG,Morgans Landing,CP,Aberdeen,MS
,31.602,-91.202,NATC,Natchez State Park,SP,Natchez,MS
,32.815,-89.104,NESH,Neshoba County Coliseum,CP,Philadelphia,MS
,32.71,-89.011,NESL,Neshoba County Lake,CP,Philadelphia,MS
,32.869,-90.76,NORT,North  Rec   Composite,NF,Rolling Fork,MS
,33.844,-89.78,NOAB,North Abutment - Grenada Lake,COE,Grenada,MS
,33.831,-89.605,NORG,North Graysport - Grenada Lake,COE,Grenada,MS
,34.409,-89.804,OAKG,Oak Grove, ,Sardis,MS
,32.5,-88.779,OKAT,Okatibbee Lake Waterpark,AUTH,Meridian,MS
,31.846,-89.682,OKAW,Okatoma Water Park,AUTH,Magee,MS
,33.506,-88.933,OKTI,Oktibbeha County Lake,CP,Starkville,MS
,33.8,-89.764,OLDF,Old Fort - Grenada Lake,COE,Grenada,MS
,34.771,-90.115,OUTL,Outlet Channel  - Arkabutla Lake,COE,Enid,MS
,34.421,-89.732,PATS,Pats Bluff - Sardis Lake,COE,Batesville,MS
,31.135,-89.23,PAUL,Paul B Johnson State Park,SP,Hattiesburg,MS
,31.192,-90.497,PERC,Percy Quin State Park,SP,Mccomb,MS
,34.136,-89.903,PERS,Persimmon Hill - Enid Lake,COE,Enid,MS
,34.569,-88.328,PINE,Piney Grove,COE,New Site,MS
,34.779,-90.099,PLEA,Pleasant Hill - Arkabutla Lake,COE,Hernando,MS
,34.162,-89.854,PLUM,Plum Point - Enid Lake,COE,Enid,MS
,34.137,-89.839,POIN,Point Pleasant - Enid Lake,COE,Enid,MS
,34.438,-89.348,PUSK,Puskus Lake,NF,Oxford,MS
,32.089,-90.809,ROCK,Rocky Springs - Natchez Trace Pkwy,NP,Port Gibson,MS
,32.319,-89.666,ROOS,Roosevelt State Park,SP,Morton,MS
,30.373,-88.626,SHEP,Shepard State Park,SP,Gautier,MS
,30.382,-89.104,SHIE,Shields RV Military - Gulfport NCB,MIL,Gulfport,MS
,32.367,-89.562,SHOC,Shockaloe Base Camp I,NF,Forest,MS
,31.913,-89.79,SIMP,Simpson County Lake,CP,Mendenhall,MS
,33.878,-89.689,SKUN,Skuna/Turkey Creek - Grenada Lake,COE,Coffeeville,MS
,34.401,-89.792,SLEE,Sleepy Bend, ,Batesville,MS
,32.713,-90.793,SOUT,South Recreation Composite,NF,Rolling Fork,MS
,34.506,-89.659,TECK,Teckville - Sardis Lake,COE,Como,MS
,32.386,-90.04,TIMB,Timberlake - Ross Barnett Reservoir,CP,Brandon,MS
,34.796,-88.952,TIPP,Tippah County Lake,SP,Ripley,MS
,34.614,-88.193,TISH,Tishomingo State Park,SP,Tishomingo,MS
,34.229,-88.62,TOMB,Tombigbee State Park,SP,Tupelo,MS
,33.608,-88.497,TOWN,Town Creek,COE,West Point,MS
,34.26,-88.887,TRAC,Trace State Park,SP,Belden,MS
,32.402,-89.153,TURK,Turkey Creek Water Park,AUTH,Decatur,MS
,31.339,-88.703,TURF,Turkey Fork Rec.Area,NF,Richton,MS
,32.495,-88.813,TWIL,Twiltley Branch - Okatibbee Lake,COE,Collinsville,MS
,30.572,-89.787,WALK,Walkiah Bluff Water Park,AUTH,Picayune,MS
,34.665,-89.462,WALD,Wall Doxey State Park,SP,Holly Springs,MS
,34.167,-89.896,WALL,Wallace Creek - Enid Lake,COE,Enid,MS
,33.349,-91.126,WARF,Warfield Point Park,CP,Greenville,MS
,34.143,-89.762,WATE,Water Valley Landing - Enid Lake,COE,Enid,MS
,33.948,-88.422,WEAV,Weaver Creek,CP,Amory,MS
,34.662,-88.572,WEST,West Side City Park,CP,Booneville,MS
,33.562,-89.282,WHIL,Whites Creek Lake County Campground,CP,Eupora,MS
,34.29,-88.416,WHIT,Whitten Park/Fulton,COE,Fulton,MS
,34.55,-89.581,WYAT,Wyatt Crossing - Sardis Lake,COE,Waterford,MS
,35.439,-80.072,ARRO,Arrowhead,NF,Uwharrie,NC
,35.448,-80.076,BADI,Badin Lake,NF,New London,NC
,35.566,-83.175,BALS,Balsam Mountain - Great Smoky Mountains,NP,Waynesville,NC
,36.12,-81.245,BAND,Bandits Roost - W. Kerr Scott Reservoir,COE,Wilkesboro,NC
,35.42,-83.949,BEAR,Bear Creek Hunt Camp,NF,Robbinsville,NC
,35.753,-83.11,BIGC,Big Creek - Great Smoky Mountains,NP,Asheville,NC
,35.753,-82.221,BLAC,Black Mountain,NF,Black Mountain,NC
,35.012,-83.23,BLUE,Blue Valley Camp,NF,Highlands,NC
,36.007,-81.616,BOON,Boone Fork,NF,Lenoir,NC
,36.459,-78.365,BULL,Bullocksville State Rec Area - Kerr Lake,SRA,Manson,NC
,34.981,-77.799,CABI,Cabin Lake County Park,CP,Pink Hill,NC
,35.433,-83.752,CABL,Cable Cove,NF,Fontana Villag,NC
,34.844,-80.686,CANE,Cane Creek Park,CP,Waxhaw,NC
,35.239,-75.544,CAPE,Cape Point - Cape Hatteras National Seashore,NS,Buxton,NC
,34.045,-77.904,CARO,Carolina Beach State Park,SP,Carolina Beach,NC
,35.804,-82.205,CARH,Carolina Hemlocks,NF,Burnsville,NC
,35.632,-83.087,CATA,Cataloochee - Great Smoky Mountains,NP,Asheville,NC
,34.692,-77.082,CEDA,Cedar Point,NF,Cape Carteret,NC
,34.903,-79.353,CHAL,Chalk Banks - Lumber River State Park,SP,Wagram,NC
