,Lat,Long,Code,Campground,Type,City,State
,33.343,-106.014,THRE,Three Rivers Petroglyph National Rec Site,BLM,Tularosa,NM
,36.609,-106.382,TROU,Trout Lakes,NF,Canjilon,NM
,36.596,-105.451,TWIN,Twining,NF,Taos,NM
,33.027,-108.154,UPPE,Upper End,NF,Mimbres,NM
,32.97,-105.731,UPPF,Upper Fir,NF,Cloudcroft,NM
,32.881,-105.781,UPPK,Upper Karr Canyon,NF,Cloudcroft,NM
,36.148,-105.456,UPLJ,Upper La Junta,NF,Penasco,NM
,36.886,-106.321,UPPL,Upper Lagunitas,NF,,NM
,33.685,-105.92,VALL,Valley of Fires,BLM,Carrizozo,NM
,35.266,-105.355,VILL,Villanueva State Park,SP,Villanueva,NM
,35.717,-106.721,VIST,Vista Linda - Jemez Springs,NF,San Ysidro,NM
,32.377,-106.491,VOLU,Volunteer Park Travel Military,MIL,White Sands,NM
,33.35,-108.082,WALL,Wall Lake,NF,Silver City,NM
,34.024,-107.131,WATE,Water Canyon,NF,Magdalena,NM
,33.456,-105.745,WEST,Westlake,CP,Nogal,NM
,33.401,-108.579,WILL,Willow Creek,NF,Reserve,NM
,33.423,-108.198,WOLF,Wolf Hollow,NF,,NM
,32.913,-107.781,WRIG,Wrights Cabin,NF,Mimbres,NM
,36.133,-114.822,8MIL,8 Mile Rd Boondocking - Lake Mead National Rec Area,NRA,Henderson,NV
,41.029,-115.051,ANGC,Angel Creek,NF,Wells,NV
,41.026,-115.086,ANGL,Angel Lake,NF,Wells,NV
,38.987,-114.24,BAKE,Baker Creek - Great Basin National Park,NP,Baker,NV
,38.655,-116.639,BARL,Barley Creek,NF,Round Mountain,NV
,37.514,-114.081,BEAV,Beaver Dam State Park,SP,Caliente,NV
,38.869,-117.595,BERL,Berlin - Ichthyosaur State Park,SP,Gabbs,NV
,39.349,-114.643,BERR,Berry Creek,NF,Ely,NV
,41.766,-115.7,BIGB,Big Bend,NF,Mountain City,NV
,35.116,-114.64,BICO,Big Bend of the Colorado Rec Area,SP,Laughlin,NV
,39.346,-117.137,BIGC,Big Creek,NF,Austin,NV
,39.463,-114.653,BIRD,Bird Creek Recreation Area,NF,McGill,NV
,39.458,-116.997,BOBS,Bob Scott,NF,Austin,NV
,36.035,-114.799,BOUL,Boulder Beach RV - Lake Mead National Rec Area,NRA,Boulder City,NV
,36.121,-114.783,BOXC,Boxcar Canyon Boondocking - Lake Mead National Rec Area,NRA,Henderson,NV
,36.138,-114.728,CALL,Callville Bay - Lake Mead National Rec Area,NRA,Callville Bay,NV
,37.821,-114.415,CATH,Cathedral Gorge State Park,SP,Panaca,NV
,39.191,-114.694,CAVE,Cave Lake State Park,SP,Ely,NV
,38.155,-115.624,CHER,Cherry Creek,NF,,NV
,39.219,-114.558,CLEV,Cleve Creek,BLM,,NV
,38.9,-117.376,COL1,Columbine,NF,Austin,NV
,35.491,-114.688,COTL,Cottonwood Cove  - Lake Mead National Rec Area,NRA,Cottonwood Cove,NV
,36.127,-114.798,CRAW,Crawdad Cove Boondocking - Lake Mead National Rec Area,NRA,Henderson,NV
,39.305,-119.833,DAVI,Davis Creek,CP,Carson City,NV
,39.252,-119.587,DAYT,Dayton State Park,SP,Dayton,NV
,38.621,-119.34,DESE,Desert Creek,NF,Gardnerville,NV
,36.249,-115.053,DESE,Desert Eagle RV Military - Nellis AFB,MIL,Nellis Afb,NV
,36.308,-115.682,DOLO,Dolomite,NF,Indian Springs,NV
,39.497,-114.639,EAST,East Creek,NF,McGill,NV
,36.309,-114.437,ECHB,Echo Bay - Lake Mead National Rec Area,NRA,Overton,NV
,37.913,-114.269,ECHC,Echo Canyon Reservoir State Park,SP,Pioche,NV
,39.427,-118.721,FALL,Fallon RV Military,MIL,Fallon,NV
,36.263,-115.618,FLET,Fletcher View,NF,Las Vegas,NV
,39.292,-119.272,FORT,Fort Churchill State Park,SP,Silver Springs,NV
,38.328,-115.051,GAPM,Gap Mountain,BLM,,NV
,36.131,-114.837,GOVT,Government Wash Boondocking - Lake Mead National Rec Area,NRA,Henderson,NV
,39.45,-116.751,HICK,Hickison Petroglyth,BLM,Austin,NV
,36.311,-115.607,HILL,Hilltop,NF,Las Vegas,NV
,39.335,-115.388,ILLI,Illipah Reservoir,BLM,Ely,NV
,38.746,-119.784,INDI,Indian Creek,BLM,Woodfords,NV
,41.514,-116.063,JACK,Jack Creek,NF,Mountain City,NV
,41.863,-115.429,JARB,Jarbidge,NF,Jarbidge,NV
,39.567,-114.587,KALA,Kalamazoo,NF,Ely,NV
,37.589,-114.524,KERS,Kershaw - Ryan State Park,SP,Caliente,NV
,39.225,-117.141,KING,Kingston,NF,Austin,NV
,36.263,-115.607,KYLE,Kyle Canyon,NF,Las Vegas,NV
,39.378,-119.201,LAH1,Lahontan Reservoir State Rec Area 1,SRA,Fallon,NV
,39.464,-119.061,LAH2,Lahontan Reservoir State Rec Area 2,SRA,Fallon,NV
,36.128,-114.872,LASV,Las Vegas Bay  - Lake Mead National Rec Area,NRA,Henderson,NV
,39.017,-114.238,LOWE,Lower Lehman  - Great Basin National Park,NP,Baker,NV
,41.686,-117.561,LYEC,Lye Creek,NF,Winnemucca,NV
,36.309,-115.683,MCWI,McWilliams,NF,Indian Springs,NV
,38.008,-114.207,MEAD,Meadow Valley,BLM,Pioche,NV
,40.356,-116.995,MILL,Mill Creek,BLM,Battle Mountai,NV
,39.313,-119.892,MOUN,Mount Rose,NF,Reno,NV
,38.981,-119.953,NEVA,Nevada Beach,NF,Stateline,NV
,36.32,-115.679,OLDM,Old Mill,NF,Las Vegas,NV
,41.69,-118.745,ONIO,Onion Valley Reservoir  - Pine Forest RMA,BLM,,NV
,37.3,-115.121,PAHR,Pahranegat NWR,USFW,Alamo,NV
,38.616,-117.303,PEAV,Peavine,NF,,NV
,41.836,-115.426,PIN2,Pine Creek,NF,Jarbridge,NV
,38.795,-116.85,PIN1,Pine Creek,NF,,NV
,37.937,-114.451,PIOC,Pioche City Park,CP,Pioche,NV
,36.13,-115.384,REDR,Red Rock Canyon,BLM,Las Vegas,NV
,40.254,-115.476,RUBY,Ruby Lake,NF,Ruby Valley,NV
,40.469,-118.311,RYEP,Rye Patch State Park,SP,Lovelock,NV
,39.12,-117.275,SANJ,San Juan Creek,NF,Austin,NV
,39.295,-118.405,SAND,Sand Mountain,BLM,Fallon,NV
,41.885,-115.43,SAWM,Sawmill,NF,Jarbidge,NV
,39.377,-119.189,SILV,Silver Springs Beach - Lahotan State Park,SP,Fallon,NV
,40.664,-115.741,SOUT,South Fork Reservoir,SP,Elko,NV
,40.176,-115.496,SOUR,South Ruby,NF,Elko,NV
,35.195,-114.575,SPOP,Sportsman Paradise,CP,Laughlin,NV
,38.692,-118.769,SPOR,Sportsmans Beach,BLM,Hawthorne,NV
,38.024,-114.203,SPRI,Spring Valley State Park,SP,Pioche,NV
,41.482,-115.149,TABO,Tabor Creek,BLM,Wells,NV
,38.747,-118.763,TAMA,Tamarack,BLM,Hawthorne,NV
,40.65,-115.405,THOM,Thomas Canyon,NF,Spring Creek,NV
,39.401,-114.632,TIMB,Timber Creek,NF,Ely,NV
,38.696,-119.522,TOPA,Topaz Lake,CP,,NV
,39.184,-116.791,TOQU,Toquima Caves,NF,Austin,NV
,39.013,-114.254,UPPE,Upper Lehman  - Great Basin National Park,NP,Baker,NV
,36.43,-114.518,VALL,Valley of Fire State Park,SP,Overton,NV
,41.855,-119.005,VIRG,Virgin Valley Camp,USFW,,NV
,38.691,-118.77,WALK,Walker Lake,BLM,Hawthorne,NV
,39.038,-114.849,WARC,Ward Charcoal Ovens State Park,SP,Ely,NV
,39.212,-114.968,WARM,Ward Mountain,NF,Ely,NV
,39.241,-119.763,WASH,Washoe Lake State Rec Area,SP,Carson City,NV
,40.93,-117.675,WATE,Water Canyon,BLM,Winnemucca,NV
,39.011,-114.303,WHEE,Wheeler Peak - Great Basin National Park,NP,Baker,NV
,38.944,-115.341,WHIT,White River,NF,Ely,NV
,41.724,-115.893,WILC,Wild Horse Crossing,NF,Mountain City,NV
,41.669,-115.801,WIL1,Wild Horse Rec Area 1,SRA,Mountain City,NV
,41.68,-115.808,WIL2,Wild Horse Rec Area 2,RES,,NV
,41.691,-115.82,WIL3,Wild Horse Rec Area 3,BLM,,NV
,41.686,-115.81,WIL4,Wild Horse Rec Area 4,RES,Mountain City,NV
,38.809,-119.221,WILC,Wilson Canyon,BLM,Yerington,NV
,40.46,-115.656,ZUNI,Zunino/Jiggs Reservoir,BLM,Elko,NV
,38.754,-112.364,ADEL,Adelaide,NF,Fillmore,UT
,40.577,-111.612,ALBI,Albion Basin,NF,Salt Lake City,UT
,41.25,-111.787,ANDC,Anderson Cove,NF,Ogden,UT
,38.211,-112.432,ANDM,Anderson Meadow,NF,Beaver,UT
,40.965,-109.551,ANTF,Antelope Flat - Flaming Gorge,NF,Dutch John,UT
,41.058,-112.25,ANTI,Antelope Island State Park,SP,,UT
,40.497,-110.847,ASPE,Aspen,NF,Hanna,UT
,40.12,-111.037,ASPG,Aspen Grove,NF,Hanna,UT
,39.885,-110.776,AVIN,Avintaquin,NF,Duchesne,UT
,37.377,-113.642,BAKD,Baker Dam,BLM,Veyo,UT
,40.198,-111.402,BALS,Balsam,NF,Springville,UT
,37.92,-111.829,BARK,Barker Reservoir Area,NF,Escalante,UT
,39.788,-111.731,BEAC,Bear Canyon,NF,Payson,UT
,39.393,-111.099,BECR,Bear Creek,CP,Huntington Cit,UT
,40.91,-110.83,BEAR,Bear River,NF,Evanston,UT
,40.621,-111.143,BEVC,Beaver Creek,NF,Kamas,UT
,40.823,-110.862,BEVV,Beaver View,NF,Evanston,UT
,38.649,-109.48,BIGB,Big Bend,BLM,Moab,UT
,39.354,-112.255,BIGS,Big Springs,NF,Oak City,UT
,41.506,-111.317,BIRC,Birch Creek,BLM,Woodruff,UT
,39.894,-111.628,BLAC,Blackhawk,NF,Payson,UT
,37.974,-111.651,BLU2,Blue Spruce,NF,Escalante,UT
,41.277,-111.657,BOTT,Botts,NF,Ogden,UT
,40.98,-111.804,BOUN,Bountiful Peak,NF,Farmington,UT
,38.561,-111.71,BOWE,Bowery Creek,NF,Loa,UT
,41.494,-111.952,BOXE,Box Elder,NF,Brigham City,UT
,40.494,-112.579,BOYS,Boy Scout,NF,Salt Lake City,UT
,40.898,-109.183,BRID,Bridge Hollow,BLM,Vernal,UT
,41.748,-111.735,BRIG,Bridger,NF,Logan,UT
,40.966,-110.387,BRIL,Bridger Lake,NF,Mountain View,UT
,40.86,-109.813,BROW,Browne Lake,NF,Flaming Gorge,UT
,37.881,-109.449,BUCK,Buckboard,NF,,UT
,37.067,-112.001,BUCK,Buckskin Gulch - House Rock Valley,BLM,Page,UT
,37.52,-110.721,BULL,Bullfrog  - Glen Canyon National Rec Area,NRA,Lake Powell,UT
,40.721,-110.868,BUTT,Butterfly Lake,NF,Kamas,UT
,37.793,-111.414,CALF,Calf Creek,BLM,Escalante,UT
,40.884,-109.547,CANY,Canyon Rim - Flaming Gorge,NF,Dutch John,UT
,40.082,-111.601,CANY,Canyon View RV Park,CP,Spanish Fork,UT
,40.932,-109.735,CARM,Carmel,NF,Manila,UT
,38.554,-112.355,CAST,Castle Rock,NF,Joseph,UT
,38.476,-111.368,CATH,Cathedral Valley - Capitol Reef National Park,NP,Torrey,UT
,37.591,-112.905,CEDC,Cedar Canyon,NF,Cedar City,UT
,38.007,-111.085,CEDM,Cedar Mesa - Capitol Reef National Park,NP,Torrey,UT
,40.909,-109.45,CEDS,Cedar Springs - Flaming Gorge,NF,Dutch John,UT
,40.169,-111.478,CHER,Cherry,NF,Springville,UT
,39.53,-111.774,CHIC,Chicken Creek,NF,Levan,UT
,40.931,-110.403,CHIN,China Meadows,NF,Mountain View,UT
,40.824,-110.801,CHRI,Christmas Meadows,NF,Evanston,UT
,38.269,-112.311,CITY,City Creek,NF,Beaver,UT
,41.954,-113.322,CLEA,Clear Creek,NF,Malta,UT
,40.346,-112.55,CLOV,Clover Springs,BLM,Dugway,UT
,38.378,-110.9,COAL,Coal Mine Wash,BLM,Hanksville,UT
,40.595,-110.975,COBB,Cobblerest,NF,Kamas,UT
,37.509,-109.654,COMB,Comb Washr - Dispersed,BLM,Blanding,UT
,37.035,-112.734,CORA,Coral Pink Sand Dunes State Park,SP,Kanab,UT
,39.781,-111.723,COTW,Cottonwood,NF,Nephi,UT
,38.562,-109.794,COWB,Cowboy Camp,BLM,Moab,UT
,40.328,-111.07,CURR,Currant Creek,NF,Heber City,UT
,37.874,-109.433,DALT,Dalton Springs,NF,Monticello,UT
,38.486,-109.74,DEAD,Dead Horse Point State Park,SP,Moab,UT
,40.855,-109.73,DEEP,Deep Creek,NF,Manila,UT
,40.411,-111.508,DEEC,Deer Creek State Park,SP,Wallsburg,UT
,37.856,-111.354,DECR,Deer Creek- Burr Trail Rd - Grand Staircase Nat Mon,BLM,Boulder,UT
,40.906,-109.444,DEER,Deer Run - Flaming Gorge,NF,Dutch John,UT
,40.574,-112.383,DESE,Deseret Peak Complex,CP,Tooele,UT
,37.739,-109.406,DEVC,Devils Canyon,NF,Blanding,UT
,38.774,-109.586,DEVG,Devils Garden - Arches National Park,NP,Moab,UT
,38.811,-109.308,DEWE,Dewey Bridge,BLM,Moab,UT
,40.074,-111.423,DIAM,Diamond,NF,Thistle,UT
,37.889,-110.401,DIRT,Dirty Devil - Glen Canyon National Rec Area,NRA,,UT
,38.528,-111.746,DOCT,Doctor Creek,NF,Loa,UT
,38.633,-109.485,DRIN,Drinks Canyon,BLM,Moab,UT
,40.922,-109.356,DRIP,Dripping Springs - Flaming Gorge,NF,Dutch John,UT
,37.521,-112.698,DUCK,Duck Creek,NF,Cedar City,UT
,37.851,-111.375,DURF,Durffey Mesa - Burr Trail Rd - Grand Staircase Nat Mon,BLM,Boulder,UT
,40.925,-111.587,EAST,East Canyon State Park,SP,Morgan,UT
,40.864,-110.772,EASB,East Fork Bear River,NF,Evanston,UT
,40.781,-109.554,EASP,East Park,NF,Vernal,UT
,38.469,-109.598,ECHO,Echo,BLM,Moab,UT
,38.464,-111.456,ELKH,Elkhorn,NF,Loa,UT
,37.38,-113.482,EQUE,Equestrian,NF,Pine Valley,UT
,37.789,-111.633,ESCA,Escalante State Park,SP,Escalante,UT
,37.82,-110.396,FARL,Farley Canyon - Glen Canyon National Rec Area,NRA,,UT
,39.143,-111.455,FERR,Ferron Reservoir,NF,Ferron,UT
,40.894,-109.455,FIRE,Firefighters Memorial - Flaming Gorge,NF,Dutch John,UT
,39.774,-111.203,FISH,Fish Creek,NF,Scofield,UT
,38.725,-109.309,FISH,Fisher Towers,BLM,Moab,UT
,38.18,-112.012,FISH,Fishermans Bench  - Otter Creek Reservoir,BLM,Antimony,UT
,40.234,-112.18,FIVM,Fivemile Pass OHV,BLM,Cedar Valley,UT
,39.646,-111.26,FLAT,Flat Canyon,NF,Fairview,UT
,39.501,-111.159,FORK,Forks of Huntington,NF,Huntington,UT
,41.216,-111.989,FORB,Fort Buenaventura - Weber County Park,CP,Ogden,UT
,38.579,-112.32,FREM,Fremont Indian State Park,SP,Sevier,UT
,41.661,-111.665,FRIE,Friendship,NF,Logan,UT
,38.283,-111.249,FRUI,Fruita - Capitol Reef National Park,NP,Torrey,UT
,38.609,-111.68,FRYI,Frying Pan,NF,Loa,UT
,38.556,-110.708,GOBL,Goblin Valley State Park,SP,Green River,UT
,38.612,-109.557,GOOS,Goose Island,BLM,Moab,UT
,38.803,-111.685,GOO1,Gooseberry,NF,Salina,UT
,39.687,-111.297,GOO2,Gooseberry,NF,Fairview,UT
,39.712,-111.294,GOOR,Gooseberry Reservoir,NF,Fairview,UT
,37.175,-109.927,GOOS,Goosenecks State Park,SP,Blanding,UT
,40.49,-111.655,GRAN,Granite Flat,NF,,UT
,38.61,-109.535,GRAS,Granstaff,BLM,Moab,UT
,40.545,-112.512,GRAV,Grantsville Reservoir,CP,Grantsville,UT
,40.421,-109.243,GRP2,Green River - Dinosaur National Monument,NM,,UT
,38.99,-110.155,GRER,Green River State Park,SP,Green River,UT
,40.883,-109.462,GRED,Greendale - Flaming Gorge,NF,Dutch John,UT
,40.873,-109.537,GREL,Greens Lake - Flaming Gorge,NF,Dutch John,UT
,41.762,-111.701,GUIM,Guinavah - Malibu,NF,Logan,UT
,37.254,-113.784,GUNL,Gunlock State Park,SP,St. George,UT
,40.534,-110.874,HADE,Hades,NF,Hanna,UT
,40.62,-111.421,HAIL,Hailstone - Jordanelle State Park,SP,Heber City,UT
,38.639,-109.48,HALC,Hal Canyon,BLM,Moab,UT
,37.457,-110.717,HALL,Halls Crossing - Glen Canyon National Rec Area,NRA,Halls Crossing,UT
,38.198,-109.671,HAMB,Hamburger Rock,BLM,Moab,UT
,37.605,-111.422,HARR,Harris Wash - Grand Staircase Nat Mon,BLM,Henrieville,UT
,38.382,-109.616,HATC,Hatch Point,BLM,Moab,UT
,40.83,-110.854,HAYD,Hayden Fork,NF,Evanston,UT
,37.598,-111.916,HENR,Henrieville Creek - Grand Staircase Nat Mon,BLM,Henrieville,UT
,41.976,-111.735,HIGH,High Creek,NF,Logan,UT
,41.105,-111.976,HILL,Hill AFB Military,MIL,Layton,UT
,37.876,-110.381,HITE,Hite - Glen Canyon National Rec Area,NRA,,UT
,38.755,-109.335,HITT,Hittle Bottom,BLM,Moab,UT
,41.274,-111.661,HOBB,Hobble,NF,Huntsville,UT
,37.723,-111.527,HOLE,Hole in the Rock - Grand Staircase Nat Mon,BLM,Henrieville,UT
,37.517,-113.856,HONE,Honeycomb Rock,NF,Enterprise,UT
,40.925,-110.126,HOOP,Hoop Lake,NF,Mountain View,UT
,40.302,-111.616,HOPE,Hope,NF,Orem,UT
,37.922,-111.204,HORC,Horse Canyon - Grand Staircase Nat Mon,BLM,Escalante,UT
,38.586,-109.806,HORS,Horsethief,BLM,Moab,UT
,38.51,-109.597,HUNT,Hunters Canyon,BLM,Moab,UT
,39.346,-110.942,HUNT,Huntington State Park,SP,Huntington,UT
,41.628,-111.867,HYRS,Hyrum State Park,SP,Hyrum,UT
,40.898,-109.183,INDC,Indian Crossing,BLM,Vernal,UT
,40.498,-112.571,INTA,Intake,NF,Salt Lake City,UT
,40.554,-110.887,IRON,Iron Mine,NF,Hanna,UT
,38.558,-109.589,JAYC,Jaycee Park,BLM,Moab,UT
,41.25,-111.767,JEFF,Jefferson Hunt,NF,Huntsville,UT
,39.687,-112.368,JERL,Jericho - Little Sahara Rec Area,BLM,Nephi,UT
,39.745,-112.317,JERI,Jericho Wash,BLM,,UT
,39.295,-111.291,JOES,Joes Valley - Seely,NF,Orangeville,UT
,38.481,-109.426,KENS,Kens Lake,BLM,Moab,UT
,38.237,-112.46,KENT,Kents Lake,NF,Beaver,UT
,37.609,-112.257,KINC,King Creek,NF,Panguitch,UT
,38.557,-109.585,KING,Kings Bottom,BLM,Moab,UT
,37.14,-112.092,KITC,Kitchen Corral Wash - Grand Staircase Nat Mon,BLM,Kanab,UT
,40.71,-113.285,KNOL,Knolls Rec Area Dispersed,BLM,Wendover,UT
,37.519,-111.989,KODA,Kodachrome Basin State Park,SP,Cannonville,UT
,38.6,-111.847,KOOS,Koosharem Reservoir Dispersed,BLM,Koosharem,UT
,39.575,-111.253,LAKE,Lake Canyon Rec Area,NF,Fairview,UT
,39.328,-111.498,LAKH,Lake Hill,NF,Ephraim,UT
,37.384,-113.029,LAVA,Lava Point - Zion National Park,NP,Springdale,UT
,38.227,-112.393,LEBA,Lebaron Rec Site,NF,Beaver,UT
,40.742,-111.098,LEDG,Ledgefork,NF,Oakley,UT
,41.885,-111.572,LEWI,Lewis M. Turner,NF,Garden City,UT
,40.681,-110.939,LILL,Lilly Lake,NF,Kamas,UT
,38.401,-113.014,LION,Lions Club Rv Park - Milford,CP,Milford,UT
,38.255,-112.54,LITC,Little Cottonwood,NF,Beaver,UT
,41.678,-111.232,LITT,Little Creek,BLM,Randolph,UT
,40.935,-110.614,LITL,Little Lyman Lake,NF,Mountain View,UT
,40.449,-111.672,LITM,Little Mill,NF,,UT
,38.261,-112.49,LITR,Little Reservoir,NF,Beaver,UT
,37.725,-111.443,LITT,Little Spencer Flat - Grand Staircase Nat Mon,BLM,Escalante,UT
,41.779,-111.621,LODG,Lodge,NF,Logan,UT
,40.31,-111.261,LOD1,Lodgepole,NF,Heber City,UT
,40.812,-109.466,LOD2,Lodgepole,NF,Dutch John,UT
,38.099,-110.78,LONB,Lonesome Beaver,BLM,Hanksville,UT
,40.484,-112.605,LOOP,Loop,NF,Salt Lake City,UT
,40.681,-110.932,LOST,Lost Creek,NF,Kamas,UT
,38.108,-111.275,LOWB,Lower Bowns,NF,Torrey,UT
,41.287,-111.643,LOWM,Lower Meadows,NF,Ogden,UT
,40.492,-112.592,LOWN,Lower Narrows,NF,Dugway,UT
,40.593,-111.116,LOPR,Lower Provo River,NF,Kamas,UT
,40.984,-109.591,LUCE,Lucerne,NF,Manila,UT
,38.556,-111.717,MACK,Mackinaw,NF,Loa,UT
,39.809,-111.146,MADS,Madsen Bay  - Scofield State Park,SP,Huntington,UT
,41.27,-111.666,MAGP,Magpie,NF,Ogden,UT
,38.269,-112.486,MAHO,Mahogany Cove,NF,Beaver,UT
,41.965,-111.4,MAIB,Main - Bear Lake State Park,SP,Garden City,UT
,38.525,-111.738,MALL,Mallard Bay Overflow,NF,Richfield,UT
,40.924,-109.709,MANN,Manns - Flaming Gorge,NF,Manila,UT
,39.254,-111.542,MANT,Manti,NF,Manti,UT
,39.964,-111.692,MAPB,Maple Bench,NF,Payson,UT
,39.557,-111.687,MAPC,Maple Canyon,NF,Moroni,UT
,39.015,-112.09,MAPG,Maple Grove,NF,Scipio,UT
,39.061,-112.172,MAPH,Maple Hollow,NF,,UT
,39.957,-111.693,MAPK,Maple Lake,NF,Payson,UT
,41.228,-111.866,MAPL,Maples,NF,Ogden,UT
,40.952,-110.397,MARS,Marsh Lake,NF,Mountan View,UT
,38.543,-109.303,MASO,Masons Draw,NF,Moab,UT
,38.072,-110.851,MCMI,McMillan Springs,BLM,Hanksville,UT
,37.067,-112.705,MEAC,Meadows - Coral Pink Sand Dunes Dispersed,BLM,Kanab,UT
,40.489,-111.103,MILH,Mill Hollow,NF,Woodland,UT
,39.091,-111.193,MILS,Millsite State Park,SP,Ferron,UT
,40.534,-110.624,MING,Miners Gulch,NF,Duchesne,UT
,38.215,-112.83,MINE,Minersville State Park,SP,Minersville,UT
,40.701,-110.885,MIRR,Mirror Lake,NF,Kamas,UT
,37.003,-110.166,MITT,Mitten View Campground,RES,,UT
,38.339,-111.031,MIXP,Mix Pad Dispersed,BLM,Hanksville,UT
,41.461,-111.497,MONT,Monte Cristo,NF,Woodruff,UT
,40.57,-110.513,MOON,Moon Lake,NF,Duchesne,UT
,38.542,-109.597,MOOF,Moonflower Canyon,BLM,Moab,UT
,40.695,-110.892,MOOS,Moosehorn,NF,Kamas,UT
,39.79,-111.13,MOUV,Mountain View  - Scofield State Park,SP,Huntington,UT
,40.407,-111.603,MOUT,Mt. Timpanogos,NF,Orem,UT
,40.927,-109.44,MUST,Mustang Ridge - Flaming Gorge,NF,Dutch John,UT
,37.609,-109.985,NATU,Natural Bridges,NM,Blanding,UT
,37.521,-112.788,NAVA,Navajo Lake,NF,Cedar City,UT
,37.781,-109.539,NIZH,Nizhoni,NF,Blanding,UT
,37.638,-112.168,NORT,North - Bryce National Park,NP,Bryce Canyon,UT
,39.353,-111.942,NORW,North and West Beaches  - Yuba State Park,SP,Levan,UT
,41.37,-111.907,NORF,North Fork County Park,CP,Eden,UT
,41.417,-112.053,NORW,North Marina - Willard Bay State Park,SP,Willard,UT
,40.329,-111.621,NUNN,Nunns Park,CP,Orem,UT
,39.353,-112.26,OAK1,Oak Creek,NF,Oak City,UT
,38.089,-111.342,OAK2,Oak Creek,NF,Torrey,UT
,37.317,-113.452,OAKG,Oak Grove,NF,Pine Valley,UT
,38.644,-109.476,OAKE,Oak Grove,BLM,Moab,UT
,40.742,-109.624,OAKS,Oaks Park,NF,Vernal,UT
,39.689,-112.351,OASS,Oasis - Little Sahara Rec Area,BLM,Nephi,UT
,39.377,-112.028,OASY,Oasis - Yuba State Park,SP,Levan,UT
,39.539,-111.159,OLDF,Old Folks Flat,NF,Huntington,UT
,38.503,-109.272,OOWA,Oowah,NF,Moab,UT
,38.167,-112.016,OTTE,Otter Creek State Park,SP,Antimony,UT
,39.405,-112.027,PAIR,Painted Rocks - Yuba State Park,SP,Levan,UT
,39.209,-111.669,PALI,Palisade State Park,SP,Sterling,UT
,37.701,-112.655,PANN,Panguitch Lake,NF,Panguitch,UT
,40.666,-109.913,PARA,Paradise,NF,Lapoint,UT
,37.909,-112.984,PARO,Parowan Gap Petroglyphs,BLM,Parowan,UT
,39.93,-111.643,PAYS,Payson Lakes,NF,Payson,UT
,40.203,-109.685,PELI,Pelican Lake,BLM,Vernal,UT
,41.285,-111.649,PERC,Perception Park,NF,Ogden,UT
,37.744,-111.949,PINL,Pine Lake,NF,Bryce Canyon,UT
,37.522,-114.024,PINP,Pine Park,NF,,UT
,37.377,-113.469,PINE,Pine Valley Rec Area,NF,Veyo,UT
,41.628,-111.692,PION,Pioneer,NF,Hyrum,UT
,38.618,-111.653,PIUT,Piute,NF,Loa,UT
,38.32,-112.198,PIUT,Piute State Park,SP,Antimony,UT
,38.102,-111.337,PLEA,Pleasant Creek,NF,Torrey,UT
,37.61,-112.831,POIN,Point Supreme - Cedar Breaks National Monument,NM,Cedar City,UT
,40.679,-110.06,POLE,Pole Creek,NF,Whiterocks,UT
,37.089,-112.673,PONG,Ponderosa Grove - Coral Pink Sand Dunes,BLM,Kanab,UT
,39.766,-111.713,POND,Ponderosa Uinta,NF,Nephi,UT
,37.938,-111.695,POSY,Posy Lake,NF,Escalante,UT
,39.45,-111.268,POTT,Potters Pond,NF,Huntington,UT
,41.774,-111.653,PRES,Preston Valley,NF,Logan,UT
,39.759,-110.917,PRIC,Price Canyon,BLM,Price,UT
,37.187,-113.395,QUAI,Quail Creek State Park,SP,Hurricane,UT
,41.899,-111.564,REDB,Red Banks,NF,Garden City,UT
,37.743,-112.309,RED2,Red Canyon,NF,Panguitch,UT
,40.889,-109.559,RED1,Red Canyon - Flaming Gorge,NF,Dutch John,UT
,37.225,-113.405,REDC,Red Cliffs,BLM,St. George,UT
,40.589,-109.421,REDF,Red Fleet State Park,SP,Vernal,UT
,40.803,-109.707,REDS,Red Springs,NF,Vernal,UT
,40.615,-111.588,REDM,Redman,NF,Murray,UT
,41.846,-111.348,REND,Rendezvous - Bear Lake State Park,SP,Laketown,UT
,40.12,-111.148,RENE,Renegade,NF,Heber City,UT
,40.575,-110.325,RESE,Reservoir,NF,Roosevelt,UT
,40.59,-110.337,RIVE,Riverview,NF,Altonah,UT
,40.269,-111.586,ROKY,Rock Canyon,NF,Heber City,UT
,40.602,-111.34,ROCC,Rock Cliff - Jordanelle State Park,SP,Heber City,UT
,37.497,-111.978,ROCK,Rock Springs Bench - Grand Staircase Nat Mon,BLM,Henrieville,UT
,40.783,-111.394,ROCP,Rockport State Park,SP,Peoa,UT
,39.079,-110.665,SANR,San Rafael Bridge,BLM,Cleveland,UT
,37.3,-113.697,SAND,Sand Cove Reservoir,BLM,Veyo,UT
,38.582,-109.509,SANF,Sand Flats,BLM,Moab,UT
,37.123,-113.385,SANH,Sand Hollow State Park,SP,Hurricane,UT
,37.264,-109.613,SANI,Sand Island,BLM,Bluff,UT
,39.639,-112.389,SAND,Sand Mountain  - Little Sahara Rec Area,BLM,Nephi,UT
,40.141,-111.341,SAWM,Sawmill Hollow,NF,Springville,UT
,40.592,-111.012,SHAD,Shady Dell,NF,Kamas,UT
