,Lat,Long,Code,Campground,Type,City,State
,48.032,-115.845,BULL,Bull River,NF,Trout Creek,MT
,45.278,-109.21,BULL,Bull Springs FAS,SFW,Red Lodge,MT
,47.96,-112.405,BYNU,Bynum Reservoir FAS,SFW,Bynum,MT
,47.376,-115.264,CABI,Cabin City,NF,De Borgia,MT
,44.872,-111.344,CABC,Cabin Creek,NF,West Yellowstone,MT
,46.222,-113.247,CABL,Cable Mountain,NF,Philipsburg,MT
,48.837,-115.19,CAMP,Camp 32,NF,Rexford,MT
,47.926,-108.504,CAMC,Camp Creek,BLM,Malta,MT
,45.183,-110.887,CANY,Canyon,NF,Gardiner,MT
,46.358,-111.54,CANY,Canyon Ferry Lake,BOR,Helena,MT
,46.075,-107.722,CAPT,Captain Clark FAS,SFW,Hardin,MT
,45.211,-110.902,CARB,Carbella,BLM,Gardiner,MT
,45.173,-109.449,CASC,Cascade,NF,Red Lodge,MT
,47.306,-114.827,CAST,Cascade Trailhead,NF,Plains,MT
,45.472,-109.741,CAST,Castle Rock FAS,SFW,Big Timber,MT
,47.891,-112.727,CAVE,Cave Mountain,NF,Choteau,MT
,46.576,-114.14,CHAR,Charles Waters,NF,Florence,MT
,44.746,-111.264,CHER,Cherry Creek,NF,West Yellowstone,MT
,48.511,-110.97,CHES,Chester City Park,CP,Chester,MT
,45.019,-109.874,CHIE,Chief Joseph,NF,Cooke City,MT
,46.435,-109.836,CHEF,Chief Joseph City Park,CP,Harlowton,MT
,46.663,-114.054,CHIE,Chief Looking Glass FAS,SFW,Lolo,MT
,45.437,-110.189,CHIP,Chippy Park,NF,Big Timber,MT
,45.473,-110.957,CHIS,Chisholm,NF,Bozeman,MT
,47.813,-112.18,CHOT,Choteau City Park,CP,Choteau,MT
,47.411,-105.589,CIRC,Circle Town Park - Circle,CP,Circle,MT
,46.238,-112.118,CITB,City Park - Boulder,CP,Boulder,MT
,45.296,-108.911,CIBR,City Park Campground - Bridger,CP,Bridger,MT
,48.557,-109.711,CLAC,Clack Museum Campground,CP,Havre,MT
,44.996,-112.871,CLAK,Clark Canyon Reservoir,BLM,Dillon,MT
,47.632,-115.174,CLAR,Clark Memorial,NF,Thompson Falls,MT
,47.001,-113.38,CLEA,Clearwater Crossing,SFW,,MT
,44.792,-111.562,CLIF,Cliff Point,NF,West Yellowstone,MT
,45.515,-109.632,CLIF,Cliff Swallow FAS,SFW,Big Timber,MT
,45.038,-111.836,CLOV,Clover Meadows,NF,Ennis,MT
,48.037,-110.224,COAL,Coal Banks Landing,BLM,Fort Benton,MT
,48.539,-107.468,COLE,Cole Ponds FAS,SFW,Malta,MT
,45.028,-109.894,COLT,Colter,NF,Cooke City,MT
,45.442,-109.204,COON,Cooney State Park,SP,Boyd,MT
,46.066,-113.543,COP 1,Copper Creek,NF,Philipsburg,MT
,47.078,-112.619,COP 2,Copper Creek,NF,Lincoln,MT
,47.617,-115.191,COPK,Copper King,NF,Thompson Falls,MT
,46.951,-113.538,CORR,Corricks River Bend FAS,SFW,Bonner,MT
,44.974,-111.977,COTT,Cottonwood,NF,Sheridan,MT
,45.311,-106.246,COWC,Cow Creek,NF,Ashland,MT
,46.44,-108.532,COWB,Cowbelles Corral,CP,Roundup,MT
,47.073,-111.963,CRAI,Craig FAS,SFW,Craig,MT
,45.81,-114.068,CRAZ,Crazy Creek,NF,Sula,MT
,46.556,-112.316,CROM,Cromwell Dixon,NF,Helena,MT
,47.432,-107.937,CROO,Crooked Creek- Lake Fort Peck,COE,,MT
,46.794,-109.511,CRYS,Crystal Lake,NF,Lewistown,MT
,45.26,-110.813,DAIL,Dailey Lake - FAS,SFW,Emigrant,MT
,46.623,-110.355,DAIS,Daisy Dean Camp,NF,Hobson,MT
,46.557,-113.71,DALL,Dalles,NF,Clinton,MT
,46.328,-109.429,DEAD,Deadmans Basin - FAS,SFW,Ryegate,MT
,47.126,-111.908,DEAR,Dearborn FAS,SFW,Cascade,MT
,46.275,-111.497,DEEP,Deepdale FAS,SFW,Townsend,MT
,45.987,-112.356,DELM,Delmoe Lake,NF,Butte,MT
,46.957,-111.939,DEPA,Departure Point,BLM,Holter Lake,MT
,48.252,-113.464,DEVI,Devil Creek,NF,East Glacier Park,MT
,48.11,-113.696,DEVC,Devils Corkscrew,NF,Martin City,MT
,47.618,-107.652,DEVI,Devils Creek- Lake Fort Peck,COE,Jordan,MT
,47.771,-116.031,DEVL,Devils Elbow,BLM,,MT
,47.149,-115.174,DIAM,Diamond Lake,NF,Superior,MT
,45.849,-113.069,DICK,Dickie Bridge,BLM,Divide,MT
,45.429,-112.903,DINN,Dinner Station,NF,Dillon,MT
,45.757,-112.783,DIVI,Divide Bridge,BLM,Divide,MT
,48.305,-113.981,DORI,Doris Creek,NF,Columbia Falls,MT
,48.268,-115.853,DORR,Dorr Skeels,NF,Troy,MT
,48.008,-106.429,DOWN,Downstream - Fort Peck Lake,COE,Fort Peck,MT
,46.661,-113.151,DRUM,Drummond City Park,CP,Drummond,MT
,46.979,-110.519,DRYW,Dry Wolf,NF,Stanford,MT
,47.978,-106.552,DUCK,Duck Creek - Lake Fort Peck,COE,Fort Peck,MT
,48.399,-115.309,DUNN,Dunn Creek Flats,COE,Libby,MT
,45.046,-110.679,EAGL,Eagle Creek,NF,Gardiner,MT
,46.775,-114.434,EARL,Earl Tennant,NF,,MT
,45.535,-110.149,EASB,East Boulder,NF,Mc Leod,MT
,44.564,-112.661,EASC,East Creek,NF,Dillon,MT
,46.134,-113.385,EASF,East Fork,NF,Butte,MT
,45.2,-109.633,EASR,East Rosebud Lake,NF,Absarokee,MT
,45.799,-104.513,EKAL,Ekalaka Park,NF,Eklaka,MT
,45.254,-109.701,EMER,Emerald Lake,NF,Fishtail,MT
,48.334,-113.949,EMEB,Emery Bay,NF,Hungry Horse,MT
,45.345,-111.724,ENNI,Ennis FAS,SFW,Ennis,MT
,47.877,-112.314,EURE,Eureka Reservoir FAS,SFW,Choteau,MT
,47.615,-111.979,FAIR,Fairfield City Park,CP,Fairfield,MT
,46.034,-111.422,FAIR,Fairweather FAS,SFW,Logan,MT
,45.906,-110.961,FAIR,Fairy Lake,NF,Bozeman,MT
,46.857,-105.114,FALL,Fallon Bridge FAS,SFW,Terry,MT
,45.49,-110.218,FALL,Falls Creek,NF,Big Timber,MT
,46.28,-106.485,FARW,Far West FAS,SFW,Forsyth,MT
,47.754,-114.084,FLAF,Finley Point State Park,SP,Polson,MT
,45.623,-109.29,FIRP,Firemans Point FAS,SFW,Joliet,MT
,48.548,-113.986,FISH,Fish Creek - Glacier National Park,NP,West Glacier,MT
,45.871,-113.224,FISC,Fishtrap Creek - Foolhen Mt - FAS,SFW,Wisdom,MT
,47.861,-115.203,FIST,Fishtrap Lake,NF,Thompson Falls,MT
,48.017,-106.372,FLAT,Flat Lake- Lake Fort Peck,COE,Fort Peck,MT
,46.237,-113.305,FLIN,Flint Creek,NF,Butte,MT
,48.034,-106.429,FLOO,Floodplain- Lake Fort Peck,COE,Fort Peck,MT
,47.077,-114.762,FORE,Forest Grove FAS,SFW,Missoula,MT
,46.926,-114.701,FORK,Forks FAS,SFW,Missoula,MT
,48.483,-108.756,FORB,Fort Belknap Tourism Office,CP,Harlem,MT
,46.624,-112.108,FORT,Fort Harrison RV Military - National Guard,MIL,Helena,MT
,47.673,-107.661,FOUC,Fourchette Creek- Lake Fort Peck,COE,Malta,MT
,45.662,-113.065,FOUR,Fourth Of July,NF,Wise River,MT
,44.974,-109.833,FOXC,Fox Creek,NF,Cooke City,MT
,48.598,-109.96,FRES,Fresno Beach - Fresno Reservoir - USBR,BOR,Havre,MT
,48.599,-109.942,FRES,Fresno Tailwater FAS,SFW,Havre,MT
,46.825,-113.335,GARN,Garnet Ghost Town Dispersed,BLM,Missoula,MT
,47.501,-111.205,GATE,Gateway Military - Malmstrom AFB,MIL,Great Falls,MT
,46.501,-111.212,GIPS,Gipsy Lake,NF,Townsend,MT
,48.448,-106.577,GLAS,Glasgow Base Pond FAS,SFW,Glasgow,MT
,45.469,-112.667,GLEN,Glen FAS,SFW,Dillon,MT
,46.398,-113.903,GOLD,Gold Creek,NF,Stevensville,MT
,47.523,-115.312,GOLR,Gold Rush,NF,Thompson Falls,MT
,45.845,-107.591,GRAN,Grant Marsh FAS,SFW,Hardin,MT
,45.452,-113.121,GRA1,Grasshopper,NF,Dillon,MT
,46.544,-110.748,GRA2,Grasshopper,NF,White Sulphur Springs,MT
,48.127,-113.81,GRAV,Graves Bay,NF,Bigfork,MT
,48.556,-109.71,GREA,Great Northern Fair and Campgrounds,CP,Havre,MT
,45.38,-111.181,GREE,Greek Creek,NF,Big Sky,MT
,45.056,-109.413,GREN,Greenough Lake,NF,Red Lodge,MT
,45.778,-112.837,GREE,Greenwood Bottoms FAS,SFW,Divide,MT
,45.787,-110.067,GREY,Grey Bear FAS,SFW,Big Timber,MT
,45.705,-111.515,GREC,Greycliff FAS,SFW,Bozeman,MT
,46.574,-113.66,GRIZ,Grizzly,NF,Clinton,MT
,46.041,-110.238,HALF,Halfmoon,NF,Big Timber,MT
,48.142,-113.824,HAND,Handkerchief Lake,NF,Hungry Horse,MT
,45.974,-114.141,HANN,Hannon Memorial FAS,SFW,Hamilton,MT
,47.022,-113.389,HARP,Harpers Lake FAS,SFW,,MT
,45.699,-111.707,HARL,Harrison Lake FAS,SFW,Harrison,MT
,46.98,-113.099,HARM,Harry Morgan FAS,SFW,Ovando,MT
,46.537,-113.751,HARR,Harrys Flat,NF,Clinton,MT
,46.799,-110.3,HAVC,Hay Canyon,NF,Utica,MT
,47.617,-106.887,HELL,Hell Creek State Park,SP,Jordan,MT
,45.362,-110.214,HELC,Hells Canyon,NF,Big Timber,MT
,45.298,-110.239,HICK,Hicks Park,NF,Big Timber,MT
,48.243,-109.658,HILL,Hill County Beaver Creek Park,CP,Havre,MT
,44.796,-111.561,HILT,Hilltop,NF,West Yellowstone,MT
,45.638,-105.974,HOLI,Holiday Spring,NF,Ashland,MT
,47.446,-113.617,HOLL,Holland Lake,NF,Seeley Lake,MT
,46.993,-111.988,HOLT,Holter Lake State Rec Area,SP,Wolf Creek,MT
,47.616,-112.725,HOME,Home Gulch,NF,Augusta,MT
,45.485,-110.968,HOOD,Hood Creek,NF,Bozeman,MT
,46.955,-112.671,HOOP,Hooper Park,CP,Lincoln,MT
,44.962,-108.266,HORS,Horseshoe Bend - Bighorn Canyon National Rec Area,NP,,MT
,45.235,-109.229,HORS,Horsethief Station FAS,SFW,Red Lodge,MT
,48.101,-115.531,HOWA,Howard Lake,NF,Libby,MT
,45.489,-110.982,HYAL,Hyalite Below Dam Camping,NF,Bozeman,MT
,45.789,-114.763,INDC,Indian Creek,NF,Darby,MT
,45.715,-109.55,INDI,Indian Fort FAS,SFW,Big Timber,MT
,46.815,-110.285,INDI,Indian Hill,NF,Utica,MT
,45.756,-113.953,INDT,Indian Trees,NF,Sula,MT
,45.404,-109.954,INIT,Initial Creek,NF,,MT
,47.282,-104.523,INTA,Intake Dam FAS,SFW,Glendive,MT
,48.318,-111.092,ISLA,Island Area - Lake Elwell - USBR,BOR,Chester,MT
,48.236,-114.975,ISLA,Island Lake FAS,SFW,Kalispell,MT
,45.627,-109.246,ITCH,Itch - Kep - Pe City Park,CP,Columbus,MT
,47.628,-108.689,JAME,James Kipp,BLM,Roy,MT
,47.108,-104.724,JAYC,Jaycee West City Park,CP,West Glendive,MT
,46.673,-110.071,JELL,Jellison Place,NF,Buffalo,MT
,45.896,-113.82,JENN,Jennings Camp,NF,Sula,MT
,45.234,-109.601,JIMM,Jimmy Joe,NF,Roscoe,MT
,46.917,-113.678,JOHN,Johnsrud Park FAS,SFW,Bonner,MT
,47.744,-109.626,JUDL,Judith Landing,BLM,Big Sandy,MT
,46.886,-110.305,JUDI,Judith River State WMA,SFW,Stanford,MT
,46.848,-110.29,JUDI,Judith Station,NF,Utica,MT
,46.764,-110.785,JUMP,Jumping Creek,NF,Neihart,MT
,46.429,-112.481,KADI,Kading,NF,Elliston,MT
,48.902,-115.159,KAML,Kamloops Terrace,NF,Rexford,MT
,48.614,-109.956,KIEH,Kiehns Bay - Fresno Reservoir -  USBR,BOR,Chester,MT
,48.597,-115.889,KILB,Kilbrennan Lake,NF,Troy,MT
,46.842,-110.697,KING,Kings Hill,NF,Neihart,MT
,48.936,-114.346,KINT,Kintla Lake - Glacier National Park,NP,Polebridge,MT
,47.055,-109.46,KIWA,Kiwanis Park - Lewiston,CP,Lewiston,MT
,47.102,-114.421,KREI,Kreis Pond,NF,Alberton,MT
,48.634,-109.992,KREM,Kremlin - Fresno Reservoir - USBR,BOR,Havre,MT
,46.251,-112.405,LADY,Ladysmith,NF,Butte,MT
,47.325,-113.582,LAKA,Lake Alva,NF,Seeley Lake,MT
,46.069,-114.236,LAKC,Lake Como,NF,Darby,MT
,48.039,-115.49,LACR,Lake Creek,NF,Libby,MT
,48.301,-112.26,LAKF,Lake Frances City Park Campground,CP,Valier,MT
,47.295,-113.569,LAKI,Lake Inez,NF,Seeley Lake,MT
,47.927,-114.383,LAKM,Lake Mary Ronan State Park,SP,Dayton,MT
,48.52,-111.855,LASH,Lake Shel - oole City Park,CP,Shelby,MT
,47.307,-113.576,LAKS,Lakeside  (Old Alva),NF,Seeley Lake,MT
,48.219,-113.806,LAKV,Lakeview,NF,Hungry Horse,MT
,45.533,-111.015,LANG,Langohr,NF,Bozeman,MT
,45.631,-104.177,LANT,Lantis Spring,NF,Ekelaka,MT
,46.706,-114.536,LEEC,Lee Creek,NF,Lolo,MT
,45.823,-111.851,LEWI,Lewis and Clark Caverns State Park,SP,Whitehall,MT
,46.939,-112.122,LICH,Lichen Cliff FAS,SFW,Wolf Creek,MT
,48.286,-113.908,LIDC,Lid Creek,NF,Hungry Horse,MT
,45.059,-109.408,LIMB,Limber Pine,NF,Red Lodge,MT
,47.407,-113.721,LIND,Lindbergh Lake,NF,Bigfork,MT
,48.793,-105.42,LION,Lions - Scobey,CP,Scobey,MT
,45.556,-113.091,LITJ,Little Joe,NF,Dillon,MT
,48.944,-114.889,LITT,Little Therriault Lake,NF,Eureka,MT
,45.457,-110.624,LOCH,Loch Leven FAS,SFW,Livingston,MT
,46.213,-113.275,LOD1,Lodgepole,NF,Philipsburg,MT
,45.648,-113.071,LOD2,Lodgepole,NF,Wise River,MT
,46.961,-111.942,LOGG,Log Gulch,BLM,Wolf Creek,MT
,48.033,-115.067,LOGA,Logan State Park,SP,Kalispell,MT
,47.101,-111.009,LOGC,Logging Creek,NF,Monarch,MT
,46.776,-114.385,LOLO,Lolo Creek,NF,Lolo,MT
,44.736,-111.231,LONE,Lonesomehurst,NF,West Yellowstone,MT
,48.598,-115.672,LOON,Loon Lake,NF,Libby,MT
,46.21,-113.004,LOST,Lost Creek State Park,SP,Anaconda,MT
,48.306,-113.968,LOSJ,Lost Johnny,NF,Hungry Horse,MT
,48.31,-113.963,LOSP,Lost Johnny Point,NF,Hungry Horse,MT
,46.139,-112.506,LOWL,Lowland,NF,Butte,MT
,45.038,-109.43,MK,M - K,NF,Red Lodge,MT
,45.836,-104.433,MACN,Macnab Pond,NF,Ekelaka,MT
,44.88,-111.575,MADI,Madison River,NF,Ennis,MT
,45.736,-114.758,MAGR,Magruder Crossing,NF,,MT
,45.653,-112.703,MAID,Maidenrock FAS,SFW,Melrose,MT
,47.09,-104.71,MAKO,Makoshika State Park,SP,Glendive,MT
,45.521,-107.726,MALL,Mallards Landing FAS,SFW,Hardin,MT
,45.484,-110.622,MALR,Mallards Rest FAS,SFW,Livingston,MT
,46.144,-107.465,MANU,Manuel Lisa FAS,SFW,Hysham,MT
,48.798,-113.674,MANY,Many Glacier - Glacier National Park,NP,Babb,MT
,46.898,-110.691,MANP,Many Pines,NF,Neihart,MT
,47.882,-115.749,MART,Marten Creek,NF,Trout Creek,MT
,45.932,-113.722,MARC,Martin Creek,NF,Sula,MT
,46.45,-110.279,MART,Martinsdale Reservoir FAS,SFW,Martinsdale,MT
,45.651,-113.783,MAYC,May Creek,NF,Wisdom,MT
,48.489,-115.3,MCGI,McGillivray,NF,Libby,MT
,48.033,-114.903,MCGR,McGregor Lake,NF,Libby,MT
,47.585,-106.171,MCGU,McGuire Creek - Lake Fort Peck,COE,Fort Peck,MT
,47.627,-106.231,MCGU,McGuire Creek- Lake Fort Peck,COE,Fort Peck,MT
,45.443,-111.708,MEAD,Meadow Lake FAS,SFW,Ennis,MT
,46.045,-104.469,MEDI,Medicine Rocks State Park,SP,Baker,MT
,46.702,-113.495,MEDI,Medicine Tree FAS,SFW,Clinton,MT
,47.125,-111.885,MIDC,Mid Canon FAS,SFW,,MT
,45.477,-112.068,MILL,Mill Creek,NF,Sheridan,MT
,47.859,-112.776,MILF,Mill Falls,NF,Choteau,MT
,45.323,-113.579,MINE,Miner Lake,NF,Jackson,MT
,47.06,-115.115,MISS,Missoula Lake,NF,Superior,MT
,45.924,-111.498,MISH,Missouri Headwaters State Park,SP,Three Forks,MT
,45.535,-113.079,MONO,Mono Creek,NF,Dillon,MT
,47.898,-108.633,MONG,Montana Gulch,BLM,,MT
,47.123,-113.145,MONT,Monture Creek,NF,Ovando,MT
,47.037,-113.22,MONT,Monture Creek FAS,SFW,Ovando,MT
,47.182,-115.249,MOOR,Moore Lake,NF,St. Regis,MT
,46.526,-112.256,MOS2,Moose Creek,NF,Helena,MT
,46.836,-110.875,MOS3,Moose Creek,NF,White Sulphur Springs,MT
,45.355,-111.172,MOSF,Moose Creek Flat,NF,Big Sky,MT
,48.629,-114.391,MOSL,Moose Lake,NF,Columbia Falls,MT
,45.464,-109.755,MORA,Moraine FAS,SFW,Absarokee,MT
,46.257,-112.362,MORM,Mormon Gulch,NF,Butte,MT
,47.61,-112.77,MORT,Mortimer Gulch,NF,Augusta,MT
,47.162,-111.823,MOUN,Mountain Palace FAS,SFW,Cascade,MT
,48.268,-113.813,MURR,Murray Bay,NF,Hungry Horse,MT
,45.791,-113.609,MUSS,Mussigbrod,NF,Wisdom,MT
,46.255,-107.341,MYER,Myers Bridge FAS,SFW,Hysham,MT
,47.558,-106.226,NELS,Nelson Creek - Fort Peck Lake,COE,Fort Peck,MT
,48.493,-107.532,NELS,Nelson Reservoir - USBR,BOR,Malta,MT
,46.643,-110.924,NEWL,Newlan Creek Reservoir FAS,SFW,White Sulphur,MT
,47.473,-112.521,NILA,Nilan Reservoir FAS,SFW,Augusta,MT
,46.944,-113.504,NINE,Ninemile Prairie FAS,SFW,Bonner,MT
,48.36,-111.329,NORT,North Bootlegger - Lake Elwell - USBR,BOR,Galata,MT
,47.578,-114.015,NORC,North Crow Creek,BLM,Ronan,MT
,48.719,-114.833,NORD,North Dickey Lake,NF,Eureka,MT
,47.861,-115.631,NORS,North Shore,NF,Trout Creek,MT
,46.588,-113.669,NORT,Norton,NF,Clinton,MT
,45.437,-112.565,NOTC,Notch Bottom FAS,SFW,Twin Bridges,MT
,46.259,-112.609,OROF,Orofino,NF,Butte,MT
,45.854,-109.914,OTTE,Otter Creek FAS,SFW,Big Timber,MT
,45.682,-114.302,PAIN,Painted Rocks State Park,SP,Hamilton,MT
,45.172,-109.308,PALI,Palisades,NF,,MT
,45.42,-110.637,PARA,Paradise FAS,SFW,Livingston,MT
,46.443,-112.169,PARK,Park Lake,NF,Clancy,MT
,45.062,-109.404,PARS,Parkside,NF,Red Lodge,MT
,48.725,-115.308,PECK,Peck Gulch,NF,Eureka,MT
,45.758,-109.771,PELI,Pelican FAS,SFW,Big Timber,MT
,47.197,-111.773,PELP,Pelican Point FAS,SFW,Cascade,MT
,48.831,-115.767,PETE,Pete Creek,NF,Troy,MT
,48.058,-113.644,PETC,Peters Creek,NF,Hungry Horse,MT
,46.991,-114.445,PETT,Petty Creek FAS,SFW,Missoula,MT
,46.206,-113.288,PHIL,Philipsburg Bay,NF,Philipsburg,MT
,45.801,-112.4,PIGE,Pigeon Creek,NF,Butte,MT
,45.498,-110.525,PINC,Pine Creek,NF,Livingston,MT
,45.276,-109.643,PING,Pine Grove,NF,Fishtail,MT
,46.196,-113.306,PINE,Piney,NF,Philipsburg,MT
,47.694,-112.478,PUSH,Pishkun Reservoir FAS,SFW,Choteau,MT
,47.12,-113.503,PLAC,Placid Lake State Park,SP,Seeley Lake,MT
,45.996,-108.005,POMP,Pompeys Pillar FAS,SFW,Worden,MT
,45.573,-111.911,POTO,Potosi,NF,Harrison,MT
,46.743,-105.433,POWD,Powder River Depot FAS,SFW,Terry,MT
,47.171,-111.827,PREW,Prewett Creek FAS,SFW,Cascade,MT
,45.473,-113.088,PRIC,Price Creek,NF,Dillon,MT
,46.93,-112.123,PRIC,Prickly Pear FAS,SFW,Helena,MT
,48.722,-114.225,QUAC,Quartz Creek - Glacier National Park,NP,Polebridge,MT
,47.075,-114.765,QUAR,Quartz Flat,NF,Superior,MT
,46.281,-112.937,RACE,Racetrack,NF,Butte,MT
,44.778,-111.177,RAIN,Rainbow Point,NF,West Yellowstone,MT
,47.337,-113.589,RAIL,Rainy Lake,NF,Seeley Lake,MT
,45.09,-109.32,RATT,Rattin,NF,Red Lodge,MT
,44.827,-111.487,RAYN,Raynolds Pass FAS,SFW,West Yellowsto,MT
,45.173,-111.241,REDC,Red Cliff,NF,Big Sky,MT
,48.754,-114.561,REDM,Red Meadow Lake,NF,Columbia Falls,MT
,45.605,-111.57,REDN,Red Mountain,BLM,Bozeman,MT
,45.569,-106.147,REDS,Red Shale,NF,Ashland,MT
,48.761,-115.919,REDT,Red Top,NF,Troy,MT
,45.122,-113.454,RESE,Reservoir Lake,NF,Dillon,MT
,48.901,-115.159,REXF,Rexford Bench,NF,Eureka,MT
,48.696,-113.519,RISI,Rising Sun - Glacier National Park,NP,St Mary,MT
,46.986,-113.136,RIVE,River Junction FAS,SFW,Bonner,MT
,47.186,-113.513,RIVP,River Point  Complex,NF,Seley Lake,MT
,48.6,-109.937,RIVE,River Run  - Fresno Reservoir - USBR,BOR,Havre,MT
,45.654,-108.756,RIVL,Riverside City Park - Laurel,CP,Laurel,MT
,48.878,-115.053,RIPE,Riverside Park - Eureka,CP,Eureka,MT
,44.884,-111.577,RIVV,Riverview,NF,Ennis,MT
,47.766,-106.29,ROCK,Rock Creek FAS,SFW,Glasgow,MT
,48.824,-115.011,ROCK,Rock Lake,NF,Eureka,MT
,48.652,-115.313,ROCG,Rocky Gorge,NF,Eureka,MT
,45.765,-114.28,ROMB,Rombo,NF,Darby,MT
,46.274,-106.678,ROSE,Rosebud East FAS,SFW,Forsyth,MT
,45.448,-109.506,ROSI,Rosebud Isle FAS,SFW,Fishtail,MT
,46.45,-108.537,ROUN,Roundup City Park,CP,Roundup,MT
,46.732,-115.078,RUBY,Ruby Creek,BLM,,MT
,47.023,-113.308,RUSS,Russell Gates Memorial FAS,SFW,Bonner,MT
,45.214,-108.555,SAGE,Sage Creek,NF,Bridger,MT
,45.625,-112.688,SALM,Salmon Fly FAS,SFW,Melrose,MT
,47.094,-113.399,SALM,Salmon Lake State Park,SP,Seeley Lake,MT
,45.826,-114.25,SAMB,Sam Billings Memorial,NF,Darby,MT
,48.309,-111.086,SANF,Sanford Park - Lake Elwell - USBR,BOR,Chester,MT
,48.317,-111.089,SANF,Sanford Park - Tiber Reservoir (Lake Elwell),BOR,Chester,MT
,46.151,-114.495,SCHU,Schumaker,NF,Darby,MT
,47.192,-113.519,SEEL,Seeley Lake  Complex,NF,Seley Lake,MT
,46.465,-110.226,SELK,Selkirk FAS,SFW,White Sulphur,MT
,47.576,-104.232,SEVE,Seven Sisters FAS,SFW,Sidney,MT
,45.988,-113.184,SEYM,Seymour Creek,NF,Wise River,MT
,47.857,-104.043,SHAR,Sharbano City Park,CP,Fairview,MT
,45.102,-109.307,SHER,Sheridan,NF,Red Lodge,MT
,46.423,-113.719,SIRI,Siria,NF,Philipsburg,MT
,46.354,-111.098,SKID,Skidway,NF,Townsend,MT
,45.698,-114.282,SLAT,Slate Creek,NF,Darby,MT
,47.235,-115.026,SLOW,Slowey,NF,Superior,MT
,45.289,-110.549,SNOW,Snowbank,NF,Livingston,MT
,48.006,-104.103,SNOW,Snowden Bridge FAS,SFW,Sidney,MT
,45.024,-109.912,SODA,Soda Butte,NF,Cooke City,MT
,47.501,-112.888,SOUT,South Fork,NF,Augusta,MT
,46.333,-104.472,SOUT,South Sandstone FAS,SFW,Ekalaka,MT
,48.27,-115.954,SPAR,Spar Lake,NF,Troy,MT
,46.127,-113.383,SPIL,Spillway,NF,Philipsburg,MT
,45.44,-111.193,SPIR,Spire Rock,NF,Big Sky,MT
,47.121,-111.935,SPIT,Spite Hill FAS,SFW,Craig,MT
,47.926,-113.528,SPOT,Spotted Bear,NF,Hungry Horse,MT
,48.607,-113.884,SPRA,Sprague Creek - Glacier National Park,NP,West Glacier,MT
,46.586,-110.467,SPRI,Spring Creek,NF,White Sulphur Springs,MT
,45.859,-114.022,SPRG,Spring Gulch,NF,Sula,MT
,46.171,-113.165,SPRH,Spring Hill,NF,Anaconda,MT
,46.349,-113.608,SQUA,Squaw Rock,NF,,MT
,48.751,-113.446,STMA,St. Mary Lake - Glacier National Park,NP,St Mary,MT
,45.601,-113.344,STEE,Steel Creek,NF,Dillon,MT
,47.116,-111.946,STIC,Stickney Creek FAS,SFW,Craig,MT
,48.604,-114.656,STIL,Stillwater Lake,NF,Whitefish,MT
,46.174,-113.274,STUA,Stuart Mill Bay FAS,SFW,Anaconda,MT
,48.319,-113.351,SUMM,Summit,NF,East Glacier Park,MT
,45.31,-110.894,SUNN,Sunny Brook Springs FAS,SFW,Livingston,MT
,45.373,-111.153,SWAN,Swan Creek,NF,Big Sky,MT
,47.937,-113.846,SWAL,Swan Lake,NF,Swan Lake,MT
,45.584,-109.332,SWIN,Swinging Bridge FAS,SFW,Joliet,MT
,48.968,-115.136,SWIS,Swisher Lake,NF,Eureka,MT
,47.916,-115.278,SYLV,Sylvan Lake,NF,Kalispell,MT
,48.413,-114.585,TALL,Tally Lake,NF,Whitefish,MT
,47.476,-110.585,THAI,Thain Creek,NF,Great Falls,MT
,47.836,-106.633,PINS,The Pines - Fort Peck Lake,COE,Fort Peck,MT
,46.951,-113.606,THIB,Thibodeau FAS,SFW,Bonner,MT
,48.043,-115.095,THOM,Thompson Chain of Lakes FAS,SFW,Kalispell,MT
,47.616,-115.389,THOM,Thompson Falls State Park,SP,Thompson Falls,MT
,48.49,-115.524,TIMB,Timberlane,NF,Libby,MT
,48.897,-115.141,TOBA,Tobacco River,NF,Eureka,MT
,45.847,-112.366,TOLL,Toll Mountain,NF,Butte,MT
,45.129,-111.063,TOM,Tom Miner,NF,Gardiner,MT
,45.102,-106.799,TONG,Tongue River Reservoir State Park,SP,Decker,MT
,46.121,-111.406,TOST,Toston Dam,BLM,Toston,MT
,48.363,-107.873,TRAF,Trafton City Park,CP,Malta,MT
,47.118,-114.868,TROU,Trout Creek,NF,Superior,MT
,48.923,-114.599,TUCH,Tuchuck,NF,Columbia Falls,MT
,45.412,-113.688,TWIN,Twin Lakes,NF,Wisdom,MT
,45.645,-107.659,TWOL,Two Leggins FAS,SFW,Hardin,MT
,48.486,-113.367,TWOM,Two Medicine - Glacier National Park,NP,East Glacier Park,MT
,46.068,-114.249,UPPE,Upper Como,NF,Sula,MT
,44.593,-111.73,UPPL,Upper Lake,NF,West Yellowstone,MT
,47.074,-113.23,UPSA,Upsata Lake FAS,SFW,Bonner,MT
,45.366,-111.705,VALL,Valley Garden FAS,SFW,Ennis,MT
,45.247,-113.471,VANH,Van Houten,NF,Jackson,MT
,45.228,-111.752,VARN,Varney Bridge FAS,SFW,Ennis,MT
,46.767,-111.651,VIGI,Vigilante,NF,Helena,MT
,48.392,-115.563,VOLF,Volunteer Firemans Memorial Park - Libby,CP,Libby,MT
