,Lat,Long,Code,Campground,Type,City,State
2717,44.423,-100.388,DOWS,Downstream Area South - Lake Oahe,SRA,Fort Pierre,SD
2753,45.517,-100.384,INDI,Indian Creek - Lake Oahe,SRA,Mobridge,SD
2771,44.352,-100.367,LILL,Lilly Park,CP,Fort Pierre,SD
2739,44.359,-100.345,GRIF,Griffin City Park,CP,Pierre,SD
2848,45.995,-100.333,WESP,West Pollock State Rec Area,SRA,Pollock,SD
2763,45.904,-100.29,LAPO,Lake Pocasse,CP,Pollock,SD
2728,44.343,-100.278,FARM,Farm Island  State Rec Area,SRA,Pierre,SD
2829,45.32,-100.267,SWAN,Swan Creek State Rec Area,SRA,,SD
2849,45.043,-100.262,WESW,West Whitlock State Rec Area,SRA,,SD
2760,45.547,-99.987,LAKW,Lake Hiddenwood State Park,SP,Selby,SD
2737,45.008,-99.959,GETT,Gettysburg City Park,CP,Gettysburg,SD
2845,44.172,-99.717,WEST,West Bend  State Rec Area - Pierre,SRA,Pierre,SD
2755,44.098,-99.704,IRON,Iron Nation - Lake Sharpe,CP,Lower Brule,SD
2767,45.768,-99.641,LAKS,Lakeside City Park - Eureka,CP,Eureka,SD
2725,45.772,-99.634,EURE,Eureka City Park,CP,Eureka,SD
2768,44.035,-99.44,LEFT,Left Tailrace - Lake Sharpe,COE,Fort Thompson,SD
2700,44.52,-99.438,CITH,City Park East - Highmore,CP,Highmore,SD
2720,44.52,-99.438,EAST,East Park - Highmore,CP,Highmore,SD
2846,43.829,-99.344,WESC,West Chamberlain - Lake Francis Case,COE,Oacoma,SD
2813,45.449,-99.339,ROSC,Roscoe City Park,CP,Roscoe,SD
2680,43.818,-99.329,AMER,American Creek  - Lake Francis Case,COE,Chamberlain,SD
2692,43.185,-99.297,BURK,Burke City Park,CP,Burke,SD
2693,43.178,-99.259,BURK,Burke Lake  State Rec Area,SRA,Burke,SD
2694,43.417,-99.169,BURY,Buryanek Rec Area,SRA,Platte,SD
2761,44.621,-99.146,LAKL,Lake Louise  State Rec Area,SRA,Miller,SD
2729,45.036,-99.126,FAUL,Faulkton City Park,CP,Faulkton,SD
2821,43.391,-99.119,SNAK,Snake Creek State Rec Area,SRA,Platte,SD
2703,45.448,-99.036,COLL,Colliers Park - Ipswich,CP,Ipswich,SD
2804,43.321,-98.998,PLAT,Platte Creek State Rec Area,SRA,Platte,SD
2784,44.523,-98.994,MILL,Miller City Park,CP,Miller,SD
2710,44.523,-98.994,CRYS,Crystal Park - Miller,CP,Miller,SD
2770,45.73,-98.931,LEOL,Leola City Park,CP,Leola,SD
2789,43.168,-98.823,NORW,North Wheeler State Rec Area,SRA,Overton,SD
2785,45.447,-98.741,MINA,Mina  State Rec Area,SRA,Aberdeen,SD
2796,43.142,-98.734,PEAS,Pease Creek Rec Area,SRA,Geddes,SD
2808,45.54,-98.611,RICH,Richmond Lake  State Rec Area,SRA,Aberdeen,SD
2844,44.076,-98.573,WESS,Wessington Springs City Park,CP,Wessington Spr,SD
2788,43.082,-98.567,NORT,North Point - Lake Francis Case,SRA,Pickstown,SD
2805,43.052,-98.552,RAND,Randall Creek Park - Lake Francis Case,SRA,Pickstown,SD
2746,44.879,-98.53,HAVA,Hav-A-Rest Park - Redfield,CP,Redfield,SD
2856,45.49,-98.518,WYLI,Wylie Park City Campground,CP,Aberdeen,SD
2835,44.738,-98.507,TULA,Tulare City Park,CP,Tulare,SD
2779,45.446,-98.478,MELG,Melgaard Park,CP,Aberdeen,SD
2730,44.884,-98.358,FISH,Fisher Grove State Park,SP,Redfield,SD
2772,43.322,-98.343,LIOA,Lions City Park - Armour,CP,Armour,SD
2706,43.409,-98.293,CORS,Corsica Lake,CP,Corsica,SD
2854,44.056,-98.279,WOON,Woonsocket City Park,CP,Woonsocket,SD
2752,44.366,-98.198,HURO,Huron Memorial Park,CP,Huron,SD
2780,44.369,-98.193,MEMH,Memorial Park - Huron,CP,Huron,SD
2742,45.453,-98.098,GROT,Groton City Park,CP,Groton,SD
2762,43.735,-98.026,LAKM,Lake Mitchell City Campground,CP,Mitchell,SD
2825,42.86,-97.881,SPRI,Springfield  State Rec Area,SRA,Springfield,SD
2836,42.995,-97.869,TYND,Tyndall City Park,CP,Tyndall,SD
2801,45.462,-97.833,PIER,Pierpont City Park,CP,Pierpont,SD
2690,45.792,-97.75,BRIT,Britton City Park,CP,Britton,SD
2714,44.879,-97.73,DICK,Dickenson City Park,CP,Clark,SD
2806,44.171,-97.724,REDS,Redstone City Park,CP,Carthage,SD
2817,43.152,-97.713,SCOT,Scotland City Park,CP,Scotland,SD
2757,44.177,-97.706,LKCA,Lake Carthage,CP,Carthage,SD
2791,43.241,-97.672,OILV,Oilvet Park,CP,Olivet,SD
2831,42.86,-97.654,TABO,Tabor Rec Area,CP,Tabor,SD
2687,42.84,-97.64,BLOO,Bloomfield - Lewis and Clark State Rec Area,SRA,,SD
2750,43.263,-97.608,HUBE,Huber Campground - Lake Menno Rec Area,CP,Menno,SD
2782,43.235,-97.584,MENN,Menno City Park,CP,Menno,SD
2843,42.835,-97.572,WEIG,Weigand - Lewis and Clark State Rec Area,SRA,,SD
2840,44.386,-97.56,WASH,Washington Park,CP,De Smet,SD
2736,42.86,-97.553,GAVI,Gavins Point - Lewis and Clark State Rec Area,SRA,,SD
2847,42.864,-97.532,WESM,West Midway - Lewis and Clark State Rec Area,SRA,,SD
2732,45.658,-97.53,FORT,Fort Sisseton State Historical Park,SP,Lake City,SD
2719,42.865,-97.525,EASM,East Midway - Lewis and Clark State Rec Area,SRA,Yankton,SD
2749,44.009,-97.522,HOWA,Howard City Park,CP,Howard,SD
2842,45.338,-97.518,WEBS,Webster City Park,CP,Webster,SD
2698,45.34,-97.518,CHAM,Chamber of Commerce Campground - Webster,CP,Webster,SD
2857,42.87,-97.508,YANK,Yankton - Lewis and Clark State Rec Area,SRA,Yankton,SD
2802,42.873,-97.486,PIER,Pierson Ranch - Lewis and Clark Lake,SRA,Yankton,SD
2708,42.859,-97.482,COTW,Cottonwood - Lewis and Clark Lake,COE,,SD
2699,42.854,-97.462,CHIE,Chief White Crane - Lewis and Clark Lake,SRA,Yankton,SD
2765,44.321,-97.433,LAKT,Lake Thompson Rec Area,SRA,,SD
2733,43.356,-97.431,FREE,Freeman City Park,CP,Freeman,SD
2815,45.703,-97.42,ROYL,Roy Lake State Park,SP,Lake City,SD
2727,42.889,-97.389,FANT,Fantle Memorial Park,CP,Yankton,SD
2833,44.36,-97.369,THOR,Thorsness Park,CP,Lake Preston,SD
2841,45.341,-97.297,WAUB,Waubay City Park,CP,Waubay,SD
2799,45.503,-97.284,PICK,Pickerel Lake  State Rec Area,SRA,Waubay,SD
2781,44.918,-97.244,MEMW,Memorial Park - Watertown,CP,Watertown,SD
2816,44.894,-97.24,SAND,Sandy Shore  State Rec Area,SRA,Watertown,SD
2820,45.741,-97.228,SIEC,Sieche Hollow State Park,SP,Sisseton,SD
2798,44.847,-97.209,PELI,Pelican Lake  State Rec Area,SRA,Watertown,SD
2803,43.702,-97.184,PION,Pioneer City Park - Montrose,CP,Montrose,SD
2766,43.587,-97.181,LAKV,Lake Vermillion State Rec Area,SRA,Sioux Falls,SD
2828,44.931,-97.17,STOK,Stokes - Thomas Lake,CP,Watertown,SD
2832,44.931,-97.17,THOM,Thomas Lake  - Stokes,CP,Watertown,SD
2759,43.988,-97.164,LAKH,Lake Herman State Park,SP,Madison,SD
2778,44.365,-97.134,MAXW,Maxwell Park - Arlington,CP,Arlington,SD
2787,44.361,-97.129,NORL,Norland Park - Arlington,CP,Arlington,SD
2764,44.534,-97.094,LAKP,Lake Poinsett  State Rec Area,SRA,Arlington,SD
2751,43.64,-97.072,HUMB,Humboldt City Park,CP,Humboldt,SD
2839,43.96,-97.03,WALK,Walkers Point State Rec Area,SRA,Madison,SD
2701,42.77,-97.006,CLAY,Clay County Park,CP,Vermilion,SD
2790,44.45,-96.988,OAKW,Oakwood Lakes State Park,SP,Volga,SD
2743,43.123,-96.964,GUND,Gunderson Park,CP,Centerville,SD
2797,43.12,-96.955,PEDE,Peder Larsen City Park,CP,Centerville,SD
2773,42.786,-96.938,LIOV,Lions Park - Vermilion,CP,Vermilion,SD
2774,42.786,-96.938,LION,Lions Park - Vermillion,CP,Vermillion,SD
2850,43.348,-96.896,WEST,Westerman City Park,CP,Lennox,SD
2704,43.979,-96.81,COLM,Colman City Park,CP,Colman,SD
2818,44.318,-96.805,SEXA,Sexauer City Park,CP,Brookings,SD
2838,42.921,-96.786,UNIO,Union Grove (Union County) State Park,SP,Beresford,SD
2809,43.819,-96.707,RICK,Rickman Field - The Dells,CP,Dell Rapids,SD
2723,42.684,-96.691,ELKP,Elk Point City Park,CP,Elk Point,SD
2702,44.76,-96.684,CLEA,Clear Lake City Park,CP,Clear Lake,SD
2745,45.403,-96.666,HART,Hartford Beach State Park,SP,Milbank,SD
2837,44.759,-96.655,ULVE,Ulven City Park,CP,Clear Lake,SD
2684,43.573,-96.594,BIGS,Big Sioux State Rec Area,SRA,Brandon,SD
2786,43.224,-96.58,NEWT,Newton Hills State Park,SP,Canton,SD
2731,44.056,-96.568,FLAN,Flandreau Municipal Park,CP,Flandreau,SD
2795,43.688,-96.52,PALI,Palisades State Park,SP,Brandon,SD
2823,43.72,-96.502,SPLI,Split Rock Park,CP,Garretson,SD
2758,44.714,-96.479,LAKC,Lake Cochrane State Rec Area,SRA,Clear Lake,SD
1623,35.008,-85.609,SHEL,Shellmound - Nickajack Dam Reservation,TVA,Jasper,TN
1634,35.017,-84.467,TUMB,Tumbling Creek,NF,Copperhill,TN
1629,35.028,-84.603,SYLC,Sylco,NF,Parksville,TN
1579,35.031,-85.561,MARI,Marion County Park,CP,Jasper,TN
1604,35.055,-88.24,PICL,Pickwick Landing State Park,SP,Pickwick Dam,TN
1519,35.06,-88.181,BRUT,Bruton Branch Rec Area,SRA,Savannah,TN
1513,35.062,-88.72,BIGH,Big Hill Pond State Park,SP,Pocahontas,TN
1630,35.064,-90.118,TOFU,T.O. Fuller State Park,SP,Memphis,TN
1603,35.067,-88.26,PICW,Pickwick Dam Tailwater,TVA,Savannah,TN
1631,35.076,-84.485,THUN,Thunder Rock,NF,Ducktown,TN
1600,35.117,-84.575,PARK,Parksville,NF,Benton,TN
1505,35.127,-89.801,AGRI,Agricenter RV Park,CP,Memphis,TN
1531,35.154,-84.609,CHIL,Chilhowee Rec Area,NF,Benton,TN
1514,35.16,-84.468,BIGL,Big Lost Creek,NF,Reliance,TN
1560,35.168,-85.112,HARR,Harrison Bay State Park,SP,Harrison,TN
1529,35.179,-85.153,CHES,Chester Frost Park,CP,Hixson,TN
1554,35.185,-85.676,FOST,Foster Falls,TVA,Tracy City,TN
1632,35.222,-86.253,TIMS,Tims Ford State Park,SP,Winchester,TN
1609,35.229,-84.548,QUIN,Quinn Springs Rec Area,NF,Benton,TN
1558,35.234,-84.549,GEEC,Gee Creek,SP,Delano,TN
1625,35.242,-85.073,SKUL,Skull Island,CP,Harrison,TN
1628,35.262,-84.081,STAT,State Line,NF,Murphy,TN
1541,35.263,-87.362,DAVI,David Crockett State Park,SP,,TN
1515,35.264,-84.087,BIGO,Big Oak Cove,NF,Tellico Plains,TN
1542,35.279,-84.096,DAVB,Davis Branch,NF,Tellico Plains,TN
1562,35.285,-84.178,HOLL,Holly Flats,NF,Tellico Plains,TN
1608,35.303,-85.086,POSS,Possum Creek RV Park,TVA,Soddy Daisy,TN
1626,35.304,-84.113,SPIV,Spivey Cove,NF,Tellico Plains,TN
1539,35.31,-84.122,DAMC,Dam Creek,NF,Tellico Plains,TN
1592,35.319,-84.127,NORC,North River Composite,NF,Tellico Plains,TN
1508,35.324,-86.068,ARNO,Arnold AFB Military,MIL,Tullahoma,TN
1585,35.328,-89.866,MIDW,Midway RV Military,MIL,Millington,TN
1582,35.345,-90.045,MEEM,Meeman Shelby Forest State Park,SP,Millington,TN
1590,35.367,-89.853,NAVY,Navy Lake Military,MIL,Millington,TN
1619,35.372,-85.069,SALE,Sale Creek, ,Sale Creek,TN
1530,35.394,-88.772,CHIC,Chickasaw State Rustic Park,SP,Henderson,TN
1567,35.4,-84.107,INDI,Indian Boundary Rec Area,NF,Tellico Plains,TN
1546,35.419,-84.089,DOUB,Double Camp/Citgo Creek,NF,Vonore,TN
1570,35.447,-84.112,JAKE,Jake Best,NF,Vonore,TN
1511,35.455,-86.222,BART,Barton Springs,TVA,Normandy,TN
1525,35.474,-86.227,CEDP,Cedar Point, ,Tullahoma,TN
1596,35.494,-86.102,OLDS,Old Stone Fort State Park,SP,Manchester,TN
1584,35.512,-87.461,MERI,Meriwether Lewis,NM,Hohenwald,TN
1593,35.523,-84.231,NOTC,Notchy Creek - Tellico Lake,TVA,Madisonville,TN
1633,35.564,-84.191,TOQU,Toqua Beach - Tellico Lake,UTIL,Vonore,TN
1561,35.59,-86.695,HENR,Henry Horton State Park,SP,Chapel Hill,TN
1521,35.604,-83.777,CADE,Cades Cove  - Great Smoky Mountains National Park,NP,Townsend,TN
1504,35.611,-83.934,ABRA,Abrams Creek - Great Smoky Mountains National Park,NP,Chilhowee,TN
1512,35.614,-88.041,BEEC,Beech Bend,CP,Decaturville,TN
1556,35.626,-89.854,FTPI,Ft. Pillow State Historic Area,SP,Henning,TN
1575,35.639,-83.934,LOOK,Look Rock - Great Smoky Mountains National Park,NP,Chilhowee,TN
1551,35.655,-85.357,FALL,Fall Creek Falls State Park,SP,Pikeville,TN
1550,35.659,-83.586,ELKM,Elkmont - Great Smoky Mountains National Park,NP,Gatlinburg,TN
1553,35.66,-84.756,FOOS,Fooshee Pass,TVA,Ten Mile,TN
1587,35.667,-88.015,MOUS,Mousetail Landing State Park,SP,Linden,TN
1576,35.669,-84.236,LOTT,Lotterdale Cove,TVA,Greenback,TN
1564,35.693,-84.708,HORN,Hornsby Hollow,TVA,Ten Mile,TN
1533,35.752,-83.21,COSB,Cosby - Great Smoky Mountains National Park,NP,Gatlinburg,TN
1638,35.771,-84.216,YARB,Yarberry Peninsula,CP,,TN
1588,35.794,-88.266,NATC,Natchez Trace State Park,SP,Wildersville,TN
1616,35.807,-85.65,ROCI,Rock Island State Park,SP,Rock Island,TN
1606,35.827,-84.099,POLA,Poland Creek, ,Louisville,TN
1612,35.828,-84.526,RILE,Riley Creek,TVA,Kingston,TN
1617,35.838,-82.956,ROUN,Round Mountain,NF,Greeneville,TN
1583,35.881,-84.298,MELT,Melton Hill Dam,TVA,Lenoir City,TN
1537,35.898,-84.993,CUMB,Cumberland Mountain State Rustic Park,SP,Crossville,TN
1581,35.903,-85.092,MEAD,Meadow Lake City Park,CP,Crossville,TN
1622,35.947,-83.534,SEVI,Sevier County Park - Douglas Reservoir,CP,Sevierville,TN
1548,35.955,-83.552,DOUT,Douglas Dam Tailwater,TVA,Sevierville,TN
1547,35.957,-83.536,DOUH,Douglas Dam Headwater,TVA,Sevierville,TN
1566,35.964,-82.945,HOUS,Houston Valley,NF,Greeneville,TN
1610,35.975,-85.703,RAGL,Ragland Bottom,COE,Smithville,TN
1597,35.987,-82.845,PAIN,Paint Creek,NF,Greeneville,TN
1540,36.007,-83.415,DAND,Dandridge Municipal Park - Douglas Reservoir,CP,Dandridge,TN
1563,36.022,-85.821,HOLM,Holmes Creek - Center Hill Lake,COE,Smithville,TN
1552,36.049,-85.752,FLOA,Floating Mill - Center Hill Lake,COE,Silver Point,TN
1607,36.053,-86.512,POOL,Poole Knobs,TVA,Lavergne,TN
1614,36.07,-84.666,ROCO,Rock Creek - Obed River,NP,Wartburg,TN
1574,36.077,-85.864,LONG,Long Branch - Center Hill Lake,COE,Lancaster,TN
1535,36.079,-85.854,COVH,Cove Hollow - Center Hill Lake,COE,Liberty,TN
1549,36.08,-85.832,EDGA,Edgar Evins State Park,SP,Silver Point,TN
1571,36.088,-82.848,KINS,Kinser Park,CP,Greeneville,TN
1589,36.089,-87.978,NATH,Nathan Bedford Forrest State Park,SP,,TN
1595,36.091,-82.68,OLDF,Old Forge,NF,,TN
1526,36.094,-86.336,CEDL,Cedars of Lebanon State Park,SP,Lebanon,TN
1586,36.096,-87.286,MONT,Montgomery Bell State Park,SP,Burns,TN
1507,36.105,-86.603,ANDE,Anderson Road,COE,Nashville,TN
1565,36.109,-82.657,HORS,Horse Creek Rec Area,NF,Chuckey,TN
1555,36.123,-84.509,FROZ,Frozen Head State Park,SP,Wartburg,TN
1621,36.134,-86.57,SEVE,Seven Points,COE,Hermitage,TN
1615,36.138,-82.348,ROCK,Rock Creek Rec Area,NF,Erwin,TN
1532,36.14,-86.595,COOK,Cook - J. Percy Priest Reservoir,COE,Hermitage,TN
1527,36.155,-83.516,CHER,Cherokee Dam,TVA,Jefferson City,TN
1613,36.172,-82.087,ROAN,Roan Mountain State Park,SP,Roan Mountain,TN
1598,36.204,-83.405,PANT,Panther Creek State Park,SP,Morristown,TN
1543,36.21,-82.657,DAVY,Davy Crockett Birthplace,SP,Limestone,TN
1580,36.212,-83.461,MAYS,May Springs,TVA,Rutledge,TN
1591,36.239,-84.134,NORR,Norris Dam State Park,SP,Lake City,TN
1516,36.243,-83.928,BIGR,Big Ridge State Park,SP,Maynardville,TN
1624,36.247,-86.569,SHUT,Shutes Branch,COE,Old Hickory,TN
1545,36.257,-82.11,DENN,Dennis Cove Rec Area,NF,Hampton,TN
1528,36.262,-83.276,CHEL,Cherokee Lake County Park,CP,Morristown,TN
1578,36.267,-83.969,LOYS,Loyston Point,TVA,Andersonville,TN
1524,36.277,-86.513,CEDA,Cedar Creek,COE,Old Hickory,TN
1559,36.284,-87.145,HARP,Harpeth River Bridge,COE,Ashland City,TN
1506,36.288,-84.03,ANDE,Anderson County Park,CP,Andersonville,TN
1601,36.291,-82.499,PERS,Persimmon Ridge City Park,CP,Jonesborough,TN
1544,36.299,-85.91,DEFE,Defeated Creek,COE,Carthage,TN
1522,36.304,-86.515,CAGE,Cages Bend,COE,Old Hickory,TN
1536,36.309,-84.211,COVL,Cove Lake State Park,SP,Caryville,TN
1523,36.312,-82.116,CARD,Cardens Bluff,NF,Hampton,TN
1620,36.322,-85.789,SALT,Salt Lick Creek,COE,Carthage,TN
1636,36.347,-82.134,WATU,Watauga Dam Tailwater,TVA,Elizabethton,TN
1611,36.354,-89.413,REEL,Reelfoot Lake State Park,SP,Tiptonville,TN
1517,36.378,-86.355,BLED,Bledsoe Creek State Park,SP,Gallatin,TN
1599,36.438,-88.086,PARI,Paris Landing State Park,SP,Buchanan,TN
1577,36.441,-82.126,LOWG,Low Gap Camp,NF,Elizabethton,TN
1627,36.476,-85.413,STAN,Standing Stone State Rustic Park,SP,Hilham,TN
1605,36.487,-88.035,PINE,Piney, ,Dover,TN
1510,36.488,-84.691,BAND,Bandy Creek - Big South Fork Area,NP,Oneida,TN
1635,36.499,-82.487,WARR,Warriors Path State Park,SP,Kingsport,TN
1518,36.518,-88.025,BOSW,Boswell Landing,NF,Dover,TN
1573,36.52,-82.062,LITT,Little Oak,NF,Elizabethton,TN
1594,36.53,-85.17,OBEY,Obey River,COE,Livingston,TN
1538,36.541,-85.462,DALE,Dale Hollow Dam,COE,Celina,TN
1534,36.547,-85.212,COVE,Cove Creek,COE,Celina,TN
1602,36.551,-84.797,PICK,Pickett State Rustic Park,SP,Jamestown,TN
1557,36.557,-87.904,GATP,Gatlin Point,NF,Dover,TN
1569,36.566,-82.009,JACO,Jacobs Creek Rec Area,NF,Bristol,TN
1637,36.587,-85.344,WILL,Willow Grove - Dale Hollow Lake,COE,,TN
1568,36.591,-84.142,INDM,Indian Mountain State Park,SP,Jellico,TN
1509,36.594,-81.814,BACK,Backbone Rock Rec Area,NF,Bristol,TN
1572,36.604,-85.3,LILL,Lillydale,COE,Celina,TN
1520,36.619,-87.878,BUMP,Bumpus Mills - Lake Barkley,COE,Clarksville,TN
1618,36.669,-88.05,RUSC,Rushing Creek-Lake Access,NF,Canton,TN
1664,25.997,-97.151,BOCA,Boca Chica Beach,CP,Brownsville,TX
1832,26.073,-97.16,ISLA,Isla Blanca County Park,CP,South Padre Is,TX
1645,26.148,-97.172,ANDY,Andy Bowie County Park,CP,South Padre Is,TX
1655,26.173,-98.383,BENT,Bentsen - Rio Grande Valley State Park,SP,Mission,TX
1641,26.28,-97.388,ADOL,Adolph Thomae Jr. County Park,CP,Arroyo City,TX
1766,26.565,-99.128,FALP,Falcon County Park,CP,Falcon Heights,TX
1767,26.583,-99.143,FALC,Falcon State Park,SP,Falcon Heights,TX
1849,27.316,-97.681,KAUF,Kaufer - Hubert - SeaWind RV Park,CP,Riviera,TX
2045,27.391,-97.313,SOUB,South Beach  - Padre Island National Seashore,NP,,TX
1916,27.426,-97.301,MALA,Malaquite - Padre Island National Seashore,NP,,TX
1659,27.466,-97.313,BIRD,Bird Island - Padre Island National Seashore,NP,Corpus Christi,TX
1949,27.478,-97.275,NORB,North Beach - Padre Island National Seashore,NP,Corpus Christi,TX
1946,27.499,-97.821,NASK,Nasking Rec Military - Kingsville NAS,MIL,Kingsville,TX
1864,27.539,-99.451,LAKC,Lake Casablanca State Park,SP,,TX
1962,27.583,-97.221,PADR,Padre Balli County Park,CP,Corpus Christi,TX
1943,27.673,-97.175,MUSI,Mustang Island State Park,SP,Port Aransas,TX
2041,27.694,-97.256,SHIE,Shields Park NAS Military - Corpus Christi NAS,MIL,Corpus Christi,TX
1844,27.798,-97.82,JOHS,John J. Sablatura Park,CP,Banquete,TX
1978,27.816,-97.065,PORT,Port Aransas Beach,CP,Aransas Pass,TX
1824,27.832,-97.05,IBMA,IB Magee Beach County Park,CP,Port Aransas,TX
1858,27.894,-97.631,LABO,Labonte Park,CP,Corpus Christi,TX
1866,28.055,-97.868,LACC,Lake Corpus Christi State Park,SP,Mathis,TX
1763,28.114,-98.725,ESCO,Escondido Ranch Military - Kingsville NAS,MIL,Tilden,TX
1794,28.133,-96.984,GOOS,Goose Island State Park,SP,Rockport,TX
1995,28.296,-97.279,REFU,Refugio City Park,CP,Refugio,TX
1648,28.39,-96.847,AUST,Austwell City Park,CP,Austwell,TX
2072,28.463,-98.191,TIPS,Tips Park - Three Rivers,CP,Three Rivers,TX
1687,28.466,-98.354,CALL,Calliham - Choke Canyon State Park,SP,Calliham,TX
1827,28.512,-96.488,INDI,Indianola County Historic Park,CP,Port Lavaca,TX
1914,28.557,-96.528,MAGN,Magnolia Beach,CP,Magnolia Beach,TX
1839,28.598,-95.977,JETT,Jetty County Park - Matagorda,CP,Matagorda,TX
1921,28.599,-95.978,MATA,Matagorda Bay Nature Park,UTIL,Matagorda,TX
1959,28.61,-96.214,OYST,Oyster Lake County Park,CP,Palacios,TX
1903,28.638,-96.614,LIGH,Lighthouse Beach RV Park,CP,Port Lavaca,TX
1792,28.653,-97.389,GOLI,Goliad State Park,SP,Goliad,TX
1725,28.714,-97.176,COLE,Coleto Creek Park,AUTH,Victoria,TX
2102,28.764,-95.63,WEST,West Moring Dock County Park,CP,Sargent,TX
1713,28.771,-95.615,CHAP,Chamber Park,CP,Sargent,TX
1698,28.786,-96.15,CARL,Carl Park,CP,Palacios,TX
1775,28.788,-95.996,F521,FM 521 River Park,CP,Wadsworth,TX
1678,28.912,-95.336,BRYA,Bryan Beach,CP,Brazosport,TX
2004,28.921,-96.014,RIVS,Riverside Park - Bay City,CP,Bay City,TX
1988,28.933,-95.304,QUIN,Quintana Beach City Park,CP,Freeport,TX
1671,28.946,-96.538,BRAC,Brackenridge Plantation,CP,Edna,TX
1888,28.955,-96.547,LATE,Lake Texana State Park,SP,Edna,TX
2024,29.08,-95.131,SANL,San Luis Pass County Park,CP,Freeport,TX
1734,29.085,-97.274,CUER,Cuero City Park,CP,Cuero,TX
1730,29.137,-103.523,COTT,Cottonwood - Big Bend National Park,NP,,TX
1816,29.162,-96.045,HOLL,Hollywood Bottom Park,UTIL,,TX
2000,29.181,-102.956,RIOG,Rio Grande Village - Big Bend National Park,NP,,TX
1788,29.198,-94.957,GALV,Galveston Island State Park,SP,Galveston,TX
1744,29.243,-94.872,DELL,Dellanera City RV Park,CP,Galveston,TX
1673,29.253,-98.392,BRAU,Braunig Lake Park,UTIL,Elmendorf,TX
1715,29.276,-103.303,CHIS,Chisos Basin - Big Bend National Park,NP,,TX
2002,29.295,-103.915,RIVR,River Road - Big Bend Ranch State Park,SP,Redford,TX
1817,29.304,-97.135,HUBC,Hub City RV Park,CP,Yoakum,TX
2123,29.305,-97.129,YOAK,Yoakum City Park,CP,Yoakum,TX
1686,29.307,-98.294,CALA,Calaveras Lake Park,UTIL,San Antonio,TX
1676,29.334,-98.435,BROO,Brooks AFB Military,MIL,San Antonio,TX
1690,29.337,-95.289,CAMM,Camp Mohawk County Park,CP,Alvin,TX
1701,29.342,-98.885,CAST,Castroville Regional Park,CP,Castroville,TX
1899,29.352,-100.783,LAUG,Laughlin AFB Military,MIL,Laughlin Afb,TX
1674,29.371,-95.632,BRAZ,Brazos Bend State Park,SP,Needville,TX
1859,29.399,-98.614,LACK,Lackland AFB Military,MIL,Lackland Afb,TX
1798,29.45,-97.183,GREE,Green Dickson Park,CP,Shriner,TX
1801,29.452,-96.943,HALL,Hallettsville City Park,CP,Hallettsville,TX
1784,29.465,-98.419,FORS,Fort Sam Houston Army RV Military,MIL,San Antonio,TX
2025,29.468,-100.95,SANP,San Pedro - Amistad National Rec Area,NP,,TX
1892,29.472,-97.496,LAWD,Lake Wood Rec Area,UTIL,Gonzales,TX
2051,29.473,-101.038,SOUM,Southwinds Marina Lake Amistad Military,MIL,,TX
1796,29.479,-101.029,GOVE,Governors Landing - Amistad National Rec Area,NP,Del Rio,TX
1830,29.481,-104.041,INTE,Interior - Big Bend Ranch State Park,SP,Redford,TX
1797,29.482,-95.035,GREE,Green Caye County RV Park,CP,Dickinson,TX
1825,29.484,-97.45,INDE,Independence City Park,CP,Gonzales,TX
2013,29.509,-94.5,ROLL,Rollover Pass,CP,Gilchrist,TX
1639,29.516,-100.904,277N,277 North - Amistad National Rec Area,NP,Del Rio,TX
